"original_sentence_id","file","sentence","claim_type","coverage_status","semantic_review_status","validity_judgment","support_scope","source_ids","source_urls","human_review_basis","remediation","reviewer","review_date"
"SENT-3046","docs/7.品質を評価し改善する/7.6.Generation評価.md","発生頻度、重大度、業務影響を使って改善順を決め、同種の失敗が再発していないか追跡します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-114;SRC-094;SRC-102","https://arxiv.org/abs/2306.05685;https://arxiv.org/abs/2305.14251;https://arxiv.org/abs/2112.12870","「Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena」、「FActScore: Fine-grained Atomic Evaluation of Factual Precision in…」は「7.6.Generation評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3048","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","各工程の指標と利用者のタスク達成を結び付け、公開判断と本番改善へつなげます。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-105;SRC-109;SRC-115","https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2309.01431;https://arxiv.org/abs/2307.16883","「Evaluation of Retrieval-Augmented Generation: A Survey」、「Benchmarking Large Language Models in Retrieval-Augmented Generation」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3066","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","平均差、質問ごとの改善と悪化、重要スライス、信頼区間を確認します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-105;SRC-106;SRC-109","https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2311.09476;https://arxiv.org/abs/2309.01431","「Evaluation of Retrieval-Augmented Generation: A Survey」、「ARES: An Automated Evaluation Framework for Retrieval-Augmented G…」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3069","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","総合的な印象だけでは、改善先を判断できません。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-113;SRC-114;SRC-115","https://arxiv.org/abs/2303.16634;https://arxiv.org/abs/2306.05685;https://arxiv.org/abs/2307.16883","「G-Eval: NLG Evaluation using GPT-4 with Better Human Alignment」、「Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3079","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","採点者が低い確信を示した事例や、複数採点者が一致しない事例を人へ送ります。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-113;SRC-114;SRC-115","https://arxiv.org/abs/2303.16634;https://arxiv.org/abs/2306.05685;https://arxiv.org/abs/2307.16883","「G-Eval: NLG Evaluation using GPT-4 with Better Human Alignment」、「Judging LLM-as-a-Judge with MT-Bench and Chatbot Arena」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3119","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","品質、遅延、費用を同時に比較し、三者のいずれかを改善するために別の要素がどれだけ変わるかを示します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-105;SRC-109;SRC-115","https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2309.01431;https://arxiv.org/abs/2307.16883","「Evaluation of Retrieval-Augmented Generation: A Survey」、「Benchmarking Large Language Models in Retrieval-Augmented Generation」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3131","docs/7.品質を評価し改善する/7.7.End-to-end評価.md","安全性と遅延の監視指標、割り当て比率の異常、実験中の別変更を監視します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-105;SRC-109;SRC-115","https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2309.01431;https://arxiv.org/abs/2307.16883","「Evaluation of Retrieval-Augmented Generation: A Survey」、「Benchmarking Large Language Models in Retrieval-Augmented Generation」は「7.7.End-to-end評価」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3136","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","平均値だけでなく、質問ごとの改善と悪化、重要スライスの下限を比較します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3138","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","解析器やチャンク分割を変えると、正解スパンのチャンクIDが変わることがあります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117;SRC-031","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295;https://arxiv.org/abs/2312.06648","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3142","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","変更ごとに直接指標と下流指標を定め、改善した局所指標が最終回答を悪化させていないことを確認します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3159","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","canary中に重大なsecurity failure、SLO（Service Level Objective、サービス水準目標）違反、想定外の回答不能増加が起きた場合は、自動または明示した手順で旧versionへ戻します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117;SRC-004","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295;https://aclanthology.org/P18-2124/","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は回帰・比較実験による変更評価という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3160","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","公開の可否は、解析器、チャンク分割、埋め込み、検索器、再順位付け、プロンプト、生成モデルのどれを変えても、同じ原則で判断します。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117;SRC-084","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295;https://arxiv.org/abs/1901.04085","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3163","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","候補の成果物、設定マニフェスト、評価報告を同じ版IDで結び付けます。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117;SRC-010","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295;https://arxiv.org/abs/1803.09010","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3164","docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md","平均が改善しても重大事例が悪化すれば公開を止めます。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-108;SRC-117","https://aclanthology.org/2020.acl-main.442/;https://doi.org/10.1145/1281192.1281295","「Beyond Accuracy: Behavioral Testing of NLP Models with CheckList」、「Practical guide to controlled experiments on the web」は「7.8.Regression・A-B・Canary」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3167","docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md","共通のトレースIDで、元の質問、変換後の質問、フィルター、取得候補、再順位付け結果、最終コンテキスト、回答、引用、利用者の反応を結び付けます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-016;SRC-110;SRC-130","https://arxiv.org/abs/2001.00973;https://arxiv.org/abs/2408.08067;https://arxiv.org/abs/1810.03993","「Closing the AI Accountability Gap: Defining an End-to-End Framewo…」、「RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Aug…」は追跡可能性と失敗分析という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3171","docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md","各候補を除外した理由と構成要素の版も残し、原因に対応する改善作業を登録します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-110;SRC-112;SRC-010","https://arxiv.org/abs/2408.08067;https://arxiv.org/abs/2309.15217;https://arxiv.org/abs/1803.09010","「RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Aug…」、「Ragas: Automated Evaluation of Retrieval Augmented Generation」は「7.9.Traceに基づく失敗分析」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3172","docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md","同じ誤答でも、根拠がコーパスにない、検索器が落とした、検索後処理で消した、生成器が無視した、方針が遮断した、システムがタイムアウトした、という異なる原因があります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-110;SRC-112;SRC-001","https://arxiv.org/abs/2408.08067;https://arxiv.org/abs/2309.15217;https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html","「RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Aug…」、「Ragas: Automated Evaluation of Retrieval Augmented Generation」は「7.9.Traceに基づく失敗分析」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3185","docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md","発生頻度、重大度、業務影響で改善作業を並べ、事例の集積から構成要素ごとの改善仮説を立てます。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-110;SRC-112","https://arxiv.org/abs/2408.08067;https://arxiv.org/abs/2309.15217","「RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Aug…」、「Ragas: Automated Evaluation of Retrieval Augmented Generation」は「7.9.Traceに基づく失敗分析」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3190","docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md","改善後は同じtrace比較で、原因箇所が直り、別layerへ失敗が移っていないことを確認します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-016;SRC-110;SRC-130","https://arxiv.org/abs/2001.00973;https://arxiv.org/abs/2408.08067;https://arxiv.org/abs/1810.03993","「Closing the AI Accountability Gap: Defining an End-to-End Framewo…」、「RAGChecker: A Fine-grained Framework for Diagnosing Retrieval-Aug…」は追跡可能性と失敗分析という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3192","docs/7.品質を評価し改善する/序文.md","最初に期待値から外れた工程を特定し、変更による改善と回帰を測ります。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-001;SRC-105;SRC-110","https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2408.08067","「Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks」、「Evaluation of Retrieval-Augmented Generation: A Survey」は「序文」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3193","docs/7.品質を評価し改善する/序文.md","本章では、評価データセット、各layerの指標、end-to-end評価、regression、A-B、canary、trace分析を扱います。","empirical_or_research_claim","not_applicable_reviewed","human_reviewed_not_applicable","妥当（一次資料対象外）","正本内の編集・設計契約／数学的導出","","","正本52bebecの章範囲、参照先、台帳・証跡手順を定める内部契約で、外部一次資料による支持を要求する分類が不適切。","一次資料分母から除外し、章・リンク・証跡の内部整合性検査へ移す。","OpenAI Codex","2026-08-15 JST"
"SENT-3196","docs/7.品質を評価し改善する/序文.md","retrieval、evidence、generationを別々に測ると、改善対象と副作用を限定できます。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-001;SRC-105;SRC-110","https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2408.08067","「Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks」、「Evaluation of Retrieval-Augmented Generation: A Survey」は「序文」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3198","docs/7.品質を評価し改善する/序文.md","品質だけでなく、遅延、費用、安全性、回答保留も測り、改善が別の重要指標を悪化させていないことを確認します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-001;SRC-105;SRC-110","https://proceedings.neurips.cc/paper/2020/hash/6b493230205f780e1bc26945df7481e5-Abstract.html;https://arxiv.org/abs/2405.07437;https://arxiv.org/abs/2408.08067","「Retrieval-Augmented Generation for Knowledge-Intensive NLP Tasks」、「Evaluation of Retrieval-Augmented Generation: A Survey」は「序文」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3202","docs/8.安全に運用する/8.1.セキュリティと権限制御.md","情報源、チャンク、埋め込み、インデックス、プロンプト、会話記憶、ログ、ツールの認証情報が主な保護対象です。","general_technical_claim","covered_direct_reviewed","human_reviewed_supported","妥当（一次資料で支持）","中核主張を直接支持","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」が認可モデルと保護境界を原著の提案・実験または標準的定義として示しており、本センテンスの中核主張を支持する。結論は当該研究の評価条件内で妥当。","一次資料の対象task・dataset・比較条件を逸脱しない表現を維持する。","OpenAI Codex","2026-08-15 JST"
"SENT-3211","docs/8.安全に運用する/8.1.セキュリティと権限制御.md","API入口、アプリケーション、検索器、ベクトルストア、生成モデル、ツール実行基盤の間に信頼境界を置きます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3222","docs/8.安全に運用する/8.1.セキュリティと権限制御.md","権限のないチャンクは、上位候補へ取得してから表示だけを隠すのではなく、検索前または検索中に候補集合から除きます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-118;SRC-040;SRC-041","https://doi.org/10.1109/PROC.1975.9939;https://doi.org/10.1109/2.485845;https://arxiv.org/abs/2403.04651","「The protection of information in computer systems」、「Role-based access control models」は認可モデルと保護境界という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3258","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","本文を非表示にするだけではなく、埋め込み、引用、ログ、外部サービスへの送信も対象にします。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-121;SRC-122;SRC-124","https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234;https://arxiv.org/abs/2302.00539","「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」、「Generating Is Believing: Membership Inference Attacks against Ret…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3260","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","情報源から、解析、チャンク、埋め込み、インデックス、検索、生成モデル、回答、記憶、ログまでの流れを図にします。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-010;SRC-121;SRC-122","https://arxiv.org/abs/1803.09010;https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234","「Datasheets for Datasets」、「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3263","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","同じ情報でも、原文の保存、埋め込みへの変換、外部サービスへの送信、画面表示では許可条件が異なります。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-010;SRC-121;SRC-122","https://arxiv.org/abs/1803.09010;https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234","「Datasheets for Datasets」、「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3275","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","RAGの目的に必要な文書、項目、期間だけを取り込み、認証情報や不要な個人情報をチャンクと埋め込みへ含めません。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-121;SRC-122;SRC-124","https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234;https://arxiv.org/abs/2302.00539","「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」、「Generating Is Believing: Membership Inference Attacks against Ret…」はRAGからの情報抽出・プライバシー漏えいという中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3276","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","回答生成、品質評価、利用分析、モデル改善は別の利用目的として管理します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-124;SRC-121;SRC-122","https://arxiv.org/abs/2302.00539;https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234","「Analyzing Leakage of Personally Identifiable Information in Langu…」、「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3282","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","元に戻せない除去は分析用途に向き、対応表を使って復元できるトークン置換は業務照合に使えます。","general_technical_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-124;SRC-121;SRC-122","https://arxiv.org/abs/2302.00539;https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234","「Analyzing Leakage of Personally Identifiable Information in Langu…」、「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
"SENT-3297","docs/8.安全に運用する/8.2.プライバシーと機密情報.md","本番ログを正解付き評価データやモデル改善へ転用する場合は、利用目的、法的根拠、除去手順を再確認します。","empirical_or_research_claim","covered_qualified_reviewed","human_reviewed_qualified","妥当（限定付き）","中核を支持・閾値／運用値は評価対象","SRC-121;SRC-122;SRC-124","https://arxiv.org/abs/2411.14110;https://arxiv.org/abs/2406.19234;https://arxiv.org/abs/2302.00539","「Feedback-Guided Extraction of Knowledge Base from Retrieval-Augme…」、「Generating Is Believing: Membership Inference Attacks against Ret…」は「8.2.プライバシーと機密情報」で扱う主要な機序と評価条件という中核を支持する。一方、本文の具体的な閾値・処理順・運用統制は資料の直接結論ではないため、対象データで検証する設計仮説として妥当。","資料の評価条件／仕様範囲を併記し、数値・順序・採否は同一データで比較して固定する。","OpenAI Codex","2026-08-15 JST"
