sentence_id,unit_id,file,line_start,sentence,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_mapping_validation,source_projection_adequacy,source_theorem_symbols,source_formula_atoms,unsupported_atoms,logical_proof_status,logical_proof_assurance,lean_theorem,natural_language_adequacy,end_to_end_assurance,proof_reason,validation_boundary
SENT-3925,8.6.3,docs/8.安全に運用する/8.6.コスト管理.md,41,Adaptive-RAGは、質問の複雑さに応じて検索拡張の方法を選ぶ枠組みです。,externally_cited_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-058,https://arxiv.org/abs/2403.14403,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_058_sourceTheorem,adaptive_strategy=true;bedrock_kb=true;external_knowledge=true;generation=true;multi_hop=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3925,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3931,8.6.3,docs/8.安全に運用する/8.6.コスト管理.md,50,RECOMPは必要な検索文書を選び圧縮する方法を、LLMLinguaはトークン単位の圧縮を扱います。,externally_cited_claim,AND,"AND(ATOM(compression=true), ATOM(retrieval=true))",compression=true;retrieval=true,SRC-089;SRC-091,https://arxiv.org/abs/2310.04408;https://arxiv.org/abs/2310.05736,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_089_sourceTheorem;SRC_091_sourceTheorem,compression=true;context_compression=true;cost=true;empirical_result=true;evaluation=true;generation=true;open_domain_qa=true;protected_tokens_required=true;provenance_mapping_required=true;rag=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3931,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3936,8.6.4,docs/8.安全に運用する/8.6.コスト管理.md,59,RouteLLMは、選好データを使って強いモデルと弱いモデルを選択し、品質と費用を調整します。,externally_cited_claim,ATOM,ATOM(cost=true),cost=true,SRC-134,https://arxiv.org/abs/2406.18665,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_134_sourceTheorem,benchmark=true;cost=true;evaluation=true;generation=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3936,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3960,8.7.1,docs/8.安全に運用する/8.7.知識更新と運用.md,12,Hidden Technical Debt in Machine Learning Systemsは、データ依存関係や設定の複雑さが長期的な負債になることを指摘しています。,externally_cited_claim,ATOM,ATOM(technical_debt=true),technical_debt=true,SRC-023,https://papers.nips.cc/paper/5656-hidden-technical-debt-in-machine-learning-systems,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_023_sourceTheorem,risk=true;technical_debt=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3960,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3966,8.7.1,docs/8.安全に運用する/8.7.知識更新と運用.md,21,Delta Lakeがトランザクションログから過去の状態を参照できるように、RAGでもリリースIDから全成果物をたどれるようにします。,externally_cited_claim,ATOM,ATOM(acid=true),acid=true,SRC-021,https://www.vldb.org/pvldb/vol13/p3411-armbrust.pdf,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_021_sourceTheorem,acid=true;attribution=true;cost=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3966,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3972,8.7.2,docs/8.安全に運用する/8.7.知識更新と運用.md,32,Dataflow ModelとMillWheelは、イベント時刻、状態、再処理を含むデータ処理の考え方を示しています。,externally_cited_claim,ATOM,ATOM(dataflow=true),dataflow=true,SRC-020;SRC-022,https://doi.org/10.14778/2824032.2824076;https://www.vldb.org/pvldb/vol6/p1033-akidau.pdf,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_020_sourceTheorem;SRC_022_sourceTheorem,citation=true;cost=true;dataflow=true;fault_tolerance=true;generation=true;latency=true;scalability=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3972,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3985,8.7.3,docs/8.安全に運用する/8.7.知識更新と運用.md,53,StreamingQAとFreshLLMsは、時間とともに変わる知識へ質問応答システムを適応させる課題を扱っています。,externally_cited_claim,ATOM,ATOM(temporal_freshness=true),temporal_freshness=true,SRC-038;SRC-013,https://arxiv.org/abs/2205.11388;https://arxiv.org/abs/2310.03214,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_038_sourceTheorem;SRC_013_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;evidence_support=true;factuality=true;generation=true;hallucination=true;human_evaluation=true;retrieval=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3985,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3991,8.7.3,docs/8.安全に運用する/8.7.知識更新と運用.md,62,FreshDiskANNやSPFreshの更新機構とは別に、削除対象のchunkが検索候補、複製、snapshotから権限上の期限内に消えることをアプリケーション側で検証します。,externally_cited_claim,AND,"AND(AND(ATOM(retrieval=true), ATOM(verification=true)), ATOM(authorization=true))",authorization=true;retrieval=true;verification=true,SRC-054;SRC-055;SRC-053,https://arxiv.org/abs/2105.09613;https://arxiv.org/abs/2410.14452;https://www.microsoft.com/en-us/research/publication/diskann-fast-accurate-billion-point-nearest-neighbor-search-on-a-single-node/,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_054_sourceTheorem;SRC_055_sourceTheorem;SRC_053_sourceTheorem,ann=true;cost=true;dataset_shift=true;dimension_contract=true;disk_backed=true;empirical_result=true;graph_index=true;incremental_updates=true;latency=true;recall_metric=true;retrieval=true;scalability=true;temporal_freshness=true,authorization=true;verification=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-3996,8.7.4,docs/8.安全に運用する/8.7.知識更新と運用.md,72,Failing Loudlyがデータ分布変化の検知方法を比較するように、統計的な変化は調査のきっかけになります。,externally_cited_claim,ATOM,ATOM(dataset_shift=true),dataset_shift=true,SRC-135,https://arxiv.org/abs/1810.11953,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_135_sourceTheorem,dataset_shift=true;dimension_contract=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_3996,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4012,8.8.1,docs/8.安全に運用する/8.8.ガバナンス.md,12,Towards Trustworthy Retrieval Augmented Generationのsurveyは、同surveyが収集したRAG研究のriskを、retrieval、generation、system運用など複数観点から整理しています。,empirical_or_research_claim,AND,"AND(AND(ATOM(rag=true), ATOM(retrieval=true)), ATOM(risk=true))",rag=true;retrieval=true;risk=true,SRC-010,https://arxiv.org/abs/1803.09010,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_010_sourceTheorem,dataset_documentation=true;retrieval=true,rag=true;risk=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4016,8.8.1,docs/8.安全に運用する/8.8.ガバナンス.md,18,各作業について、実行者、最終責任者、相談先、報告先を表にします。,empirical_or_research_claim,ATOM,ATOM(empirical_result=true),empirical_result=true,SRC-013;SRC-036;SRC-037;SRC-038;SRC-039,https://arxiv.org/abs/2310.03214;https://arxiv.org/abs/2009.02252;https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2205.11388;https://arxiv.org/abs/2402.07867,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_013_sourceTheorem;SRC_036_sourceTheorem;SRC_037_sourceTheorem;SRC_038_sourceTheorem;SRC_039_sourceTheorem,benchmark=true;citation=true;dimension_contract=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;factuality=true;generation=true;hallucination=true;human_evaluation=true;knowledge_intensive=true;open_domain_qa=true;rag=true;retrieval=true;security=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4016,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4022,8.8.2,docs/8.安全に運用する/8.8.ガバナンス.md,30,Datasheets for DatasetsとData Statementsを応用し、コーパスの目的、対象範囲、既知の欠落、同意、保存期間、地域と言語の偏りを文書化します。,externally_cited_claim,ATOM,ATOM(dataset_documentation=true),dataset_documentation=true,SRC-010;SRC-011,https://arxiv.org/abs/1803.09010;https://aclanthology.org/Q18-1041/,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_010_sourceTheorem;SRC_011_sourceTheorem,dataset_documentation=true;retrieval=true;verification=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4022,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4047,8.8.4,docs/8.安全に運用する/8.8.ガバナンス.md,72,利用者が誤り、不適切な回答、情報源の問題を報告し、訂正状況を確認できる経路を用意します。,empirical_or_research_claim,AND,"AND(ATOM(generation=true), ATOM(empirical_result=true))",empirical_result=true;generation=true,SRC-013;SRC-036;SRC-037;SRC-038;SRC-039,https://arxiv.org/abs/2310.03214;https://arxiv.org/abs/2009.02252;https://arxiv.org/abs/2305.14627;https://arxiv.org/abs/2205.11388;https://arxiv.org/abs/2402.07867,same_chapter_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_013_sourceTheorem;SRC_036_sourceTheorem;SRC_037_sourceTheorem;SRC_038_sourceTheorem;SRC_039_sourceTheorem,benchmark=true;citation=true;dimension_contract=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;factuality=true;generation=true;hallucination=true;human_evaluation=true;knowledge_intensive=true;open_domain_qa=true;rag=true;retrieval=true;security=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4047,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4068,9.1.1,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,11,RAGのサーベイは、RAGを基本的な構成、高度な構成、部品を組み替える構成へ整理しています。,externally_cited_claim,UNFORMALIZED,UNFORMALIZED,,SRC-139,https://arxiv.org/abs/2312.10997,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_139_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;knowledge_intensive=true;modular=true;rag=true;retrieval=true;temporal_freshness=true,,INCONCLUSIVE_UNFORMALIZED_SENTENCE,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,no controlled semantic atom recognized,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4075,9.1.1,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,21,RAGChecker型のclaim-level評価では、gold evidenceがretrieval結果へ入らなかったfailureと、取得済みevidenceをgeneratorが利用しなかったfailureを別labelにできます。,externally_cited_claim,AND,"AND(AND(AND(ATOM(retrieval=true), ATOM(evidence_support=true)), ATOM(evaluation=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;evidence_support=true;retrieval=true,SRC-110,https://arxiv.org/abs/2408.08067,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_110_sourceTheorem,evaluation=true;external_knowledge=true;generation=true;modular=true;rag=true;retrieval=true,empirical_result=true;evidence_support=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4080,9.1.2,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,31,RGBは、ノイズ、回答拒否、情報統合、反事実への耐性を別々に評価します。,externally_cited_claim,AND,"AND(ATOM(generation=true), ATOM(evaluation=true))",evaluation=true;generation=true,SRC-109,https://arxiv.org/abs/2309.01431,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_109_sourceTheorem,benchmark=true;evaluation=true;generation=true;hallucination=true;rag=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4080,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4099,9.1.2,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,61,Corrective RAGのような再検索も、通常検索が不十分と判定した質問だけへ適用できます。,externally_cited_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-097,https://arxiv.org/abs/2401.15884,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_097_sourceTheorem,empirical_result=true;generation=true;hallucination=true;parametric_memory=true;rag=true;retrieval=true;security=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4099,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4103,9.1.3,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,70,Adaptive-RAGは質問の複雑さに応じて、検索なし、単発検索、反復検索を選びます。,externally_cited_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-058,https://arxiv.org/abs/2403.14403,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_058_sourceTheorem,adaptive_strategy=true;bedrock_kb=true;external_knowledge=true;generation=true;multi_hop=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4103,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4105,9.1.3,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,71,は、同研究のquestionとmodelについて、model confidenceに応じてRAG経路とlong-context経路を選ぶhybrid方法を評価しています。,empirical_or_research_claim,ATOM,ATOM(evaluation=true),evaluation=true,SRC-058,https://arxiv.org/abs/2403.14403,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_058_sourceTheorem,adaptive_strategy=true;bedrock_kb=true;external_knowledge=true;generation=true;multi_hop=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true,evaluation=true,INCONCLUSIVE_UNSUPPORTED_ATOMS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,guide formula contains atoms absent from the selected source summaries,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4109,9.1.4,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,79,成功件数だけでなく、改善しなかった事例、新たに悪化した事例、別経路へ誤って送った事例を確認します。,empirical_or_research_claim,ATOM,ATOM(empirical_result=true),empirical_result=true,SRC-097;SRC-139,https://arxiv.org/abs/2401.15884;https://arxiv.org/abs/2312.10997,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_097_sourceTheorem;SRC_139_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;knowledge_intensive=true;modular=true;parametric_memory=true;rag=true;retrieval=true;security=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4109,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4116,9.1.5,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,92,Modular RAGの各部品には入出力、個別評価、feature flag、切り戻し先を定義し、同じ受入条件を単純構成が満たす場合は部品を追加しません。,externally_cited_claim,NOT,"NOT(AND(ATOM(evaluation=true), ATOM(modular=true)))",evaluation=true;modular=true,SRC-140,https://arxiv.org/abs/2407.21059,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_140_sourceTheorem,generation=true;knowledge_intensive=true;modular=true;rag=true;retrieval=true,evaluation=true,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,INCONCLUSIVE,,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,implication/negation requires a relation-preserving source formalization,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4119,9.1.5,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,96,減らした失敗、残った失敗、新たな副作用、適用する質問の範囲をリリース報告へ記録します。,empirical_or_research_claim,ATOM,ATOM(empirical_result=true),empirical_result=true,SRC-097;SRC-139,https://arxiv.org/abs/2401.15884;https://arxiv.org/abs/2312.10997,same_file_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_097_sourceTheorem;SRC_139_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;generation=true;hallucination=true;knowledge_intensive=true;modular=true;parametric_memory=true;rag=true;retrieval=true;security=true;temporal_freshness=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4119,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4127,9.10.1,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,16,FiDは、取得した各文章を個別に符号化し、生成側で情報を融合します。,externally_cited_claim,AND,"AND(ATOM(retrieval=true), ATOM(generation=true))",generation=true;retrieval=true,SRC-141,https://arxiv.org/abs/2007.01282,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_141_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;generation=true;open_domain_qa=true;retrieval=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4127,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4128,9.10.1,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,17,REALMは事前学習中から検索器を含めて学習し、RETROは大規模な外部データベースから近いチャンクを参照します。,externally_cited_claim,AND,"AND(ATOM(retrieval=true), ATOM(scalability=true))",retrieval=true;scalability=true,SRC-142;SRC-143,https://arxiv.org/abs/2002.08909;https://arxiv.org/abs/2112.04426,existing_direct_paragraph_or_technology_mapping,EXISTING_MAPPING_REQUIRES_SEMANTIC_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_142_sourceTheorem;SRC_143_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;generation=true;knowledge_intensive=true;modular=true;open_domain_qa=true;rag=true;retrieval=true;scalability=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4128,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4135,9.10.1,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,28,| REALM型 | 事前学習と推論 | 検索器とモデルの結合が強い |,general_technical_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-141;SRC-142;SRC-143,https://arxiv.org/abs/2007.01282;https://arxiv.org/abs/2002.08909;https://arxiv.org/abs/2112.04426,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_141_sourceTheorem;SRC_142_sourceTheorem;SRC_143_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;generation=true;knowledge_intensive=true;modular=true;open_domain_qa=true;rag=true;retrieval=true;scalability=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4135,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
SENT-4137,9.10.1,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,31,結合が強いほど、アプリケーション側だけで検索器や知識を差し替えにくくなります。,general_technical_claim,ATOM,ATOM(retrieval=true),retrieval=true,SRC-141;SRC-142;SRC-143,https://arxiv.org/abs/2007.01282;https://arxiv.org/abs/2002.08909;https://arxiv.org/abs/2112.04426,same_unit_candidate,CANDIDATE_REQUIRES_DOMAIN_REVIEW,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,SRC_141_sourceTheorem;SRC_142_sourceTheorem;SRC_143_sourceTheorem,benchmark=true;empirical_result=true;evaluation=true;evidence_support=true;external_knowledge=true;generation=true;knowledge_intensive=true;modular=true;open_domain_qa=true;rag=true;retrieval=true;scalability=true,,PROVED_SOURCE_SUMMARY_ENTAILS_GUIDE_FORMULA,MODEL_PROVED,literature_SENT_4137,INCONCLUSIVE_REQUIRES_BILINGUAL_DOMAIN_REVIEW,INCONCLUSIVE,Lean checks the positive propositional derivation under source-summary premises,Conditional proof only: source-summary formula truth and NL-to-formula adequacy are separate obligations.
