sentence_id,unit_id,file,line_start,sentence,current_logical_status,claim_type,logical_operator,guide_formula,guide_atoms,candidate_source_ids,candidate_source_urls,source_mapping_basis,source_projection_adequacy,unsupported_atoms,risk_flags,review_priority,required_review
SENT-3999,9.6.1,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,20,階層には、原文チャンク、命題、節要約、文書要約、似た文書群の要約を置けます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4005,9.6.2,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,31,オフラインの構築は、文書解析、最下位チャンクの生成、埋め込み、クラスタリング、要約生成、親子関係の作成という順で行います。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(ATOM(generated_summaries=true), ATOM(generation=true)), ATOM(parsing=true))",generated_summaries=true;generation=true;parsing=true,SRC-033;SRC-154;SRC-155,https://arxiv.org/abs/2401.18059;https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html;https://aclanthology.org/2025.findings-acl.20/,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,parsing=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4006,9.6.2,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,32,RAPTORは、意味の近い要素を再帰的にまとめ、各集団の抽象的な要約を作ります。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,concrete_technology_claim,UNFORMALIZED,UNFORMALIZED,,SRC-154;SRC-033,https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html;https://arxiv.org/abs/2401.18059,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4019,9.6.3,docs/9.失敗パターンに応じて高度化する/9.6.Hierarchical RAG・RAPTOR.md,54,生成情報を索引へ追加する方式は、研究ごとに生成対象と評価条件が異なり、一般的な有効性は確立していません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(generation=true), ATOM(evaluation=true)))",evaluation=true;generation=true,SRC-033;SRC-154;SRC-155,https://arxiv.org/abs/2401.18059;https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html;https://aclanthology.org/2025.findings-acl.20/,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4042,9.7.1,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,17,From Local to Globalは、文書から固有表現と関係のグラフを作り、関係の密な集団を要約して、資料群全体に関する質問へ答えるプレプリントです。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,ATOM,ATOM(dense=true),dense=true,SRC-157,https://arxiv.org/abs/2404.16130,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dense=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4049,9.7.1,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,27,既存の知識グラフ、文書間リンク、引用グラフ、固有表現とチャンクの二部グラフ、文書群の階層など、目的の異なるグラフがあります。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(ATOM(graph=true), ATOM(citation=true))",citation=true;graph=true,SRC-157;SRC-158;SRC-159;SRC-160,https://arxiv.org/abs/2404.16130;https://proceedings.neurips.cc/paper_files/paper/2024/file/efaf1c9726648c8ba363a5c927440529-Paper-Conference.pdf;https://proceedings.neurips.cc/paper_files/paper/2024/hash/6ddc001d07ca4f319af96a3024f6dbd1-Abstract-Conference.html;https://proceedings.neurips.cc/paper_files/paper/2024/hash/0b8705a611ed1ce19cdb759031078705-Abstract-Conference.html,same_unit_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,citation=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4055,9.7.2,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,38,構築は、固有表現と関係の抽出、同じ対象の統合、元チャンクとの対応、関係の密な集団の検出、集団要約の生成という順で進めます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(ATOM(dense=true), ATOM(generation=true))",dense=true;generation=true,SRC-157;SRC-158;SRC-159;SRC-160,https://arxiv.org/abs/2404.16130;https://proceedings.neurips.cc/paper_files/paper/2024/file/efaf1c9726648c8ba363a5c927440529-Paper-Conference.pdf;https://proceedings.neurips.cc/paper_files/paper/2024/hash/6ddc001d07ca4f319af96a3024f6dbd1-Abstract-Conference.html;https://proceedings.neurips.cc/paper_files/paper/2024/hash/0b8705a611ed1ce19cdb759031078705-Abstract-Conference.html,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,dense=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4063,9.7.3,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,52,分類の確信度が低い場合は、ベクトル検索で開始点を探し、グラフ探索を組み合わせます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4071,9.7.3,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,64,各経路の関係を元チャンクへ結び付けます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4082,9.7.4,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,82,順位統合または経路間で比較できるよう調整したスコアを使い、同じチャンクを重複してコンテキストへ入れないようにします。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4086,9.7.5,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,90,文書を削除するときは、チャンクだけでなく、その文書から作った関係と要約も再計算します。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,SECURITY_OR_PRIVACY,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4100,9.8.1,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,20,ColPaliは、文書ページの画像を複数ベクトルで表現し、OCRテキストだけに依存しない文書検索を提案しています。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(ATOM(multi_vector=true), ATOM(multimodal=true)), ATOM(retrieval=true)))",multi_vector=true;multimodal=true;retrieval=true,SRC-161,https://proceedings.iclr.cc/paper_files/paper/2025/file/99e9e141aafc314f76b0ca3dd66898b3-Paper-Conference.pdf,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4106,9.8.1,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,29,LayoutLMv3はテキスト、画像、レイアウトを統合した文書理解を扱い、PubTables-1Mは表の検出と構造認識を支えます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,ATOM,ATOM(layout=true),layout=true,SRC-024;SRC-029,https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,layout=true,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4115,9.8.3,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,47,テキスト、表、画像またはページ、動画区間を別のインデックスへ分ける方法と、共通の埋め込み空間へ置く方法があります。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4129,9.8.4,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,70,まず媒体内で順位を作り、その後に順位統合、質問経路、証拠間の関係を使ってまとめます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4130,9.8.4,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,71,異なる符号化器のコサイン類似度を、そのまま足しません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,general_technical_claim,NOT,NOT(ATOM(cosine_compatible=true)),cosine_compatible=true,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cosine_compatible=true,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4133,9.8.4,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,76,媒体横断のグラフを生成して検索する方式も提案されていますが、発表から日が浅く、独立した追試が十分ではありません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(retrieval=true), ATOM(generation=true)))",generation=true;retrieval=true,SRC-161;SRC-029,https://proceedings.iclr.cc/paper_files/paper/2025/file/99e9e141aafc314f76b0ca3dd66898b3-Paper-Conference.pdf;https://arxiv.org/abs/2110.00061,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4134,9.8.4,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,77,本書では、査読付き研究が複数ある文書画像検索、レイアウト解析、表構造認識を中心に扱います。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(AND(AND(ATOM(multimodal=true), ATOM(retrieval=true)), ATOM(layout=true)), ATOM(parsing=true))",layout=true;multimodal=true;parsing=true;retrieval=true,SRC-161;SRC-024;SRC-029,https://proceedings.iclr.cc/paper_files/paper/2025/file/99e9e141aafc314f76b0ca3dd66898b3-Paper-Conference.pdf;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,parsing=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4150,9.8.5,docs/9.失敗パターンに応じて高度化する/9.8.Multimodal RAG.md,103,顔、個人情報、画面上の認証情報、画像内のプロンプトインジェクションを安全試験へ含めます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(ATOM(prompt_injection=true), ATOM(privacy=true))",privacy=true;prompt_injection=true,SRC-096,https://arxiv.org/abs/2302.12173,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,privacy=true,SECURITY_OR_PRIVACY,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4167,9.9.1,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,28,本番では自由な無限ループを許さず、最大手順数、終了期限、トークンと金額の上限、代替経路を状態遷移へ組み込みます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,general_technical_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4172,9.9.2,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,38,Self-RAGは検索、生成、自己批評を制御する方法を、Corrective RAGは検索結果を評価して補正する方法を提案しています。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(AND(AND(AND(ATOM(retrieval=true), ATOM(generation=true)), ATOM(evaluation=true)), ATOM(self_reflection=true)), ATOM(empirical_result=true))",empirical_result=true;evaluation=true;generation=true;retrieval=true;self_reflection=true,SRC-162;SRC-097,https://arxiv.org/abs/2310.11511;https://arxiv.org/abs/2401.15884,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evaluation=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4184,9.9.3,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,58,Toolformerは、言語モデルがAPI呼び出しを学習できる可能性を示しますが、業務ツールの品質と認可を保証するものではありません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,externally_cited_claim,NOT,"NOT(AND(AND(ATOM(generation=true), ATOM(authorization=true)), ATOM(tool_use=true)))",authorization=true;generation=true;tool_use=true,SRC-163,https://arxiv.org/abs/2302.04761,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true,SECURITY_OR_PRIVACY;RELATION;OFFICIAL_PRODUCT,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4187,9.9.3,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,63,図9-7は、生成モデルの提案を左からツール台帳、引数検証、サーバー側認可、必要な場合の人の承認、実行へ通す順に読みます。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,empirical_or_research_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,SECURITY_OR_PRIVACY;NUMERIC_OR_PERFORMANCE;RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4203,9.9.5,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,94,エージェントが読む文書、メール、Webページ、ツール結果は、すべて信頼していない観察結果です。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,"NOT(AND(ATOM(tool_use=true), ATOM(empirical_result=true)))",empirical_result=true;tool_use=true,SRC-116;SRC-163;SRC-060;SRC-097,https://arxiv.org/abs/2210.03629;https://arxiv.org/abs/2302.04761;https://arxiv.org/abs/2212.10509;https://arxiv.org/abs/2401.15884,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4205,9.9.5,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,97,間接プロンプトインジェクションの研究は、外部データの命令が情報窃取やツール誤用へつながる経路を示しています。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(ATOM(prompt_injection=true), ATOM(tool_use=true))",prompt_injection=true;tool_use=true,SRC-096,https://arxiv.org/abs/2302.12173,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,tool_use=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4217,9.9.6,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,117,通常RAGまたは固定手順を基準とし、対象失敗の改善が追加の遅延、費用、手順のばらつきに見合うかを比較します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,AND,"AND(ATOM(cost=true), ATOM(empirical_result=true))",cost=true;empirical_result=true,SRC-060;SRC-097;SRC-116;SRC-163,https://arxiv.org/abs/2212.10509;https://arxiv.org/abs/2401.15884;https://arxiv.org/abs/2210.03629;https://arxiv.org/abs/2302.04761,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,cost=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4218,9.9.6,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,118,ツール障害、矛盾する結果、プロンプトインジェクション、予算切れ、権限変更をストレス試験へ含めます。,INCONCLUSIVE_UNSUPPORTED_ATOMS,general_technical_claim,AND,"AND(AND(AND(AND(ATOM(fault_tolerance=true), ATOM(authorization=true)), ATOM(prompt_injection=true)), ATOM(tool_use=true)), ATOM(empirical_result=true))",authorization=true;empirical_result=true;fault_tolerance=true;prompt_injection=true;tool_use=true,SRC-116;SRC-163;SRC-060;SRC-096;SRC-097,https://arxiv.org/abs/2210.03629;https://arxiv.org/abs/2302.04761;https://arxiv.org/abs/2212.10509;https://arxiv.org/abs/2302.12173;https://arxiv.org/abs/2401.15884,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,authorization=true;fault_tolerance=true,SECURITY_OR_PRIVACY,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4221,9.9.7,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,125,複数エージェントによるRAGは、構成、役割、評価条件が研究ごとに異なり、一般化できる効果が十分に確立していません。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,NOT,NOT(ATOM(evaluation=true)),evaluation=true,SRC-116,https://arxiv.org/abs/2210.03629,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4223,9.9.7,docs/9.失敗パターンに応じて高度化する/9.9.Agentic RAG.md,127,複数エージェント化は、個別の検証計画を用意できる場合の実験対象とします。,INCONCLUSIVE_RELATION_NOT_SUPPORTED_BY_POSITIVE_SOURCE_FACTS,empirical_or_research_claim,IMPLIES,"IMP(ATOM(verification=true), ATOM(empirical_result=true))",empirical_result=true;verification=true,SRC-116;SRC-060;SRC-097;SRC-163,https://arxiv.org/abs/2210.03629;https://arxiv.org/abs/2212.10509;https://arxiv.org/abs/2401.15884;https://arxiv.org/abs/2302.04761,same_file_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY;RELATION
SENT-4224,INTRO-9,docs/9.失敗パターンに応じて高度化する/序文.md,3,基本的なRAGで評価した後にも、会話文脈、複数source、構造化データ、長文、関係探索、図表、業務操作などに固有の失敗が残る場合があります。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,empirical_or_research_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,RELATION,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4227,INTRO-9,docs/9.失敗パターンに応じて高度化する/序文.md,7,本章では、代表研究が一定数引用され、複数の査読付き研究で効果が確認できる方式だけを扱います。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,ATOM,ATOM(citation=true),citation=true,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,citation=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4229,INTRO-9,docs/9.失敗パターンに応じて高度化する/序文.md,8,件数を再調査するときは、取得元、検索式、論文のcanonical ID、取得時刻、保存した生応答への相対パスとSHA-256を evidence/chapter-9-citation-counts/ に残します。,INCONCLUSIVE_UNFORMALIZED_SENTENCE,empirical_or_research_claim,UNFORMALIZED,UNFORMALIZED,,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,,NUMERIC_OR_PERFORMANCE,P0,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4230,INTRO-9,docs/9.失敗パターンに応じて高度化する/序文.md,8,掲載判断では、引用件数だけでなく、独立研究、対象タスク、比較条件、査読状況を確認します。,INCONCLUSIVE_UNSUPPORTED_ATOMS,empirical_or_research_claim,ATOM,ATOM(citation=true),citation=true,SRC-015;SRC-024;SRC-029;SRC-031;SRC-033,https://arxiv.org/abs/2205.00445;https://arxiv.org/abs/2204.08387;https://arxiv.org/abs/2110.00061;https://arxiv.org/abs/2312.06648;https://arxiv.org/abs/2401.18059,same_chapter_candidate,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,citation=true,,P2,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
SENT-4232,INTRO-9,docs/9.失敗パターンに応じて高度化する/序文.md,12,Conversational RAGは、ConvGQRとIterCQRを根拠に、会話中の省略を解決する検索書き換えを扱います。,INCONCLUSIVE_UNSUPPORTED_ATOMS,externally_cited_claim,AND,"AND(ATOM(retrieval=true), ATOM(evidence_support=true))",evidence_support=true;retrieval=true,SRC-164;SRC-165,https://aclanthology.org/2023.acl-long.274/;https://aclanthology.org/2024.naacl-long.449/,existing_direct_paragraph_or_technology_mapping,CONTROLLED_TERM_PROJECTION_REQUIRES_CLAIM_POLARITY_REVIEW,evidence_support=true,,P1,PRIMARY_SOURCE;JAPANESE_SEMANTICS;DOMAIN;CLAIM_POLARITY
