baseline_sentence_id,file,target_sentence,target_sentence_sha256,claim_type,evidence_required,classification_reason,source_verdict,review_status
SENT-3142,docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md,変更ごとに直接指標と下流指標を定め、改善した局所指標が最終回答を悪化させていないことを確認します。,ca13a28064d3a012c08b5ba612c8cc9f11cd1298a5b55f39a8ae312a44f5113d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3159,docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md,canary中に重大なsecurity failure、SLO（Service Level Objective、サービス水準目標）違反、想定外の回答不能増加が起きた場合は、自動または明示した手順で旧versionへ戻します。,49de02e1af3667380bd7e31c49fb4805f963bf095b8e12f71f0af51c4b882a98,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3160,docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md,公開の可否は、解析器、チャンク分割、埋め込み、検索器、再順位付け、プロンプト、生成モデルのどれを変えても、同じ原則で判断します。,ce4dea77f6526094a0a4eff2aeb4c1b21441ab5a7765073982ccc9ffee74518b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3163,docs/7.品質を評価し改善する/7.8.Regression・A-B・Canary.md,候補の成果物、設定マニフェスト、評価報告を同じ版IDで結び付けます。,036d318d66d273a856ddeb7ae8e595833a4797a0d6359d62302e4d3327da3ef6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3167,docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md,共通のトレースIDで、元の質問、変換後の質問、フィルター、取得候補、再順位付け結果、最終コンテキスト、回答、引用、利用者の反応を結び付けます。,37c502a62932dce64b71e48af8e8aa82e50a013eb5055afdecca752aad0d6a87,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3190,docs/7.品質を評価し改善する/7.9.Traceに基づく失敗分析.md,改善後は同じtrace比較で、原因箇所が直り、別layerへ失敗が移っていないことを確認します。,55b91be48563dc799a9b3d10fdd8f7c7e8b08375907e42baffbdd26f85b68bbf,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3193,docs/7.品質を評価し改善する/序文.md,本章では、評価データセット、各layerの指標、end-to-end評価、regression、A-B、canary、trace分析を扱います。,982bcd2f4de804d24f7310269c48ba8a6ab2f5485e7d2ae7f1e6cc245dd0a398,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3198,docs/7.品質を評価し改善する/序文.md,品質だけでなく、遅延、費用、安全性、回答保留も測り、改善が別の重要指標を悪化させていないことを確認します。,43a5cc24c5519543ae646fecff01bd75ac4fe1e1df3ce1c0dcf3abce3713d9fe,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3211,docs/8.安全に運用する/8.1.セキュリティと権限制御.md,本ガイドでは、API入口、アプリケーション、検索器、ベクトルストア、生成モデル、ツール実行基盤の間を信頼境界として明示します。,91a36a2954fc0d00472c64d40de6697e720dbf893f712caeddb45c5e7e2acb37,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3222,docs/8.安全に運用する/8.1.セキュリティと権限制御.md,権限のないチャンクは、上位候補へ取得してから表示だけを隠すのではなく、検索前または検索中に候補集合から除きます。,946fe1388f26391eccd28036f8fa60a2b066913f70c17d67f79d26de913148e8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3260,docs/8.安全に運用する/8.2.プライバシーと機密情報.md,情報源から、解析、チャンク、埋め込み、インデックス、検索、生成モデル、回答、記憶、ログまでの流れを図にします。,5bd3a5e9c4b1d902019a7167fa745887d986f688490db3cb2d2c8609b2468d91,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3275,docs/8.安全に運用する/8.2.プライバシーと機密情報.md,RAGの目的に必要な文書、項目、期間だけを取り込み、認証情報や不要な個人情報をチャンクと埋め込みへ含めません。,46c20264c5fa88b316ff99719aec2e83e2da8f1cb5bf8bdeb563c70ebfd4eee4,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3297,docs/8.安全に運用する/8.2.プライバシーと機密情報.md,本番ログを正解付き評価データやモデル改善へ転用する場合は、利用目的、法的根拠、除去手順を再確認します。,e953c8e66c7ef9fbf1d87597b93758c22fb8ab81f90bd74026b3d534b3c2fce0,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3299,docs/8.安全に運用する/8.2.プライバシーと機密情報.md,情報源を削除するときは、元ファイルだけでなく、チャンク、埋め込み、インデックス、キャッシュ、記憶、ログ、バックアップへ変更を伝えます。,75568d37b29680124114591edf4d0732d328122b5b883b87552b4fa2d8cb8f4f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3321,docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md,間接プロンプトインジェクションと検索コーパス汚染について、攻撃入口、必要権限、影響先を整理します。,9870ef08daefc49a9901663dcfbe03d889c7fcd50355540ed2f1204c6f045d27,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3325,docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md,情報源、接続処理、解析器とOCR、メタデータ、埋め込み、検索器、コンテキスト、会話記憶、ツールを通じて攻撃が連鎖します。,666ced515ea3a79ca9ae87414d29770e8d748cdde817601efec09287e145ea08,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3363,docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md,疑わしい情報源とチャンクを隔離し、トレースから、それを取得した質問、生成した回答、実行したツールを特定します。,29430db9e5839d846b8561a911f06073d75f26f31593dc07435a6b1d6c0db523,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3365,docs/8.安全に運用する/8.3.Prompt injection・data poisoning対策.md,汚染文書から要約や会話記憶が作られている場合は、元チャンクの削除だけでなく派生成果物も消します。,967e23fe3d9253f67015669906c71d541278683ca84e2088978d424687695d7b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3395,docs/8.安全に運用する/8.4.監査とトレーサビリティ.md,回答を検証可能な主張へ分け、各主張を支持するチャンクと表示上の引用へ結び付けます。,86db774d6b21f33e0d083d10d755a0a16c1272e4910dc67a27937025793f419f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3401,docs/8.安全に運用する/8.4.監査とトレーサビリティ.md,再現性を判定するときは、モデル、プロンプト、検知器、検索器、再順位付け器、埋め込み、解析器、チャンク分割、インデックス、認可方針を構成版として固定し、いずれかが異なる実行を同一条件とみなしません。,ebc2648b60c5f1d97c394887db4eb05894a724018981ef4743f2018bb483c2f8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3403,docs/8.安全に運用する/8.4.監査とトレーサビリティ.md,評価報告、機能フラグ、A/Bテストの割り当て、障害時の代替先も同じIDへ結び付けます。,1e0b11b8b648cf064ce6c63ad9f7223672fce151ac8f04993092aac567edf6e6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3410,docs/8.安全に運用する/8.4.監査とトレーサビリティ.md,問い合わせ対応、利用分析、モデル改善への二次利用は別の権限と目的として扱います。,1ee7a16fe90c935c7bb6c3ddf18d08622516e70c484e968cef57c4b57daf7e4a,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3411,docs/8.安全に運用する/8.4.監査とトレーサビリティ.md,個人情報の除去対象には、検索本文、利用者の質問、拒否理由、ツール引数を含めます。,25cf53e020a5ff120271b62f1bfdb131f39a0bd19b5293ce78e664394b79476d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3429,docs/8.安全に運用する/8.5.性能と可用性.md,最初のトークンまでの時間、最終回答までの時間、検索時間、ツール時間、成功率、可用性をSLIにします。,48db65408e40a9b5e4b10af6aa12b9258cd5fff426f88368933f1e9402793961,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3434,docs/8.安全に運用する/8.5.性能と可用性.md,これは改善と公開速度を調整するために使い、認可や機密保護を外す根拠にはしません。,43399f2dcec6fac5a0c514702745fde6ae61af43e79c11bce05a334c4d15f1d2,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3435,docs/8.安全に運用する/8.5.性能と可用性.md,最終回答のSLOから、認証、質問変換、検索、再順位付け、配置、生成、検証、ツールへ時間を配分します。,a7e75bb345d1a33bf3333c254be30b51f663e4e68daab41eadc3dfe06b2b18da,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3443,docs/8.安全に運用する/8.5.性能と可用性.md,HNSWでは、グラフの接続数、構築時の探索幅、検索時の探索幅を段階的に変え、Recall、遅延、メモリを同時に比較します。,b1a895f008bdff23ad7749e022b1bf6e1593d5442a5e089d7cb4d9a42c83313f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3447,docs/8.安全に運用する/8.5.性能と可用性.md,再順位付け候補数、コンテキスト長、出力長、モデル規模は、同じ全体予算を使います。,36ed02f405aba09df96ff12d2595de5338a7162412d7f7a98c6e5f09633fa20e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3452,docs/8.安全に運用する/8.5.性能と可用性.md,速くなったものの回答が使えず再質問が増える構成は、全体改善とはみなしません。,6074a807d5b0a9ca8f23af45839cd11aa482138e7d57bc4e6969895957e0be2f,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3497,docs/8.安全に運用する/8.6.コスト管理.md,内容のハッシュを使って変更のないチャンクの解析結果や埋め込みを再利用します。,2d06e77e62b39ef7607a9792a6f445c5ada6d3f375bf4a60ddd217c7fb0ad9a9,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3498,docs/8.安全に運用する/8.6.コスト管理.md,解析器、チャンク分割、埋め込みモデルの変更で全件再計算が必要になる条件と、青緑切り替え中の二重保存期間をリリース計画へ含めます。,2c18109f220e377d18c05ca5fa1570efccac6c7b7487a37c68912b06ed92d74e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3500,docs/8.安全に運用する/8.6.コスト管理.md,簡単な質問は低費用の経路へ送り、複数根拠や低い確信度の質問だけに広い検索と高価な再順位付けを使います。,143806161188d3ca5df24b32262f95f27c1c8da9b1acdb8c5432dcbbf0038b6d,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3502,docs/8.安全に運用する/8.6.コスト管理.md,候補を一件増やすごとにRecall、正答率、完全性がどれだけ変わるかを測り、改善が頭打ちになる点を探します。,4bcbbf19727a8a7cc66b8c371f451497635f455d97a072cc9ded4b7b37fd3d33,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3518,docs/8.安全に運用する/8.6.コスト管理.md,保存量、更新量、検索回数、トークン、ツール呼び出しなど、費用を生む要因に基づいてテナントや機能へ割り当てます。,657c1065d2b69ac7a71d1073fe8697b6c9e3cb0fe9566eaea3ef3af5e77eac5e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3532,docs/8.安全に運用する/8.7.知識更新と運用.md,文書だけでなく、その文書から作られた解析結果、チャンク、埋め込み、インデックス、キャッシュを一つのライフサイクルとして管理します。,7c643689f877a8c73db8a1d7a5f2ebaec5c9306d4105b9508c44ec1ec3187ad4,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3586,docs/8.安全に運用する/8.8.ガバナンス.md,データ、検索器、インデックス、プロンプト、ツール、会話記憶、評価、日常運用を含むシステム全体を対象にします。,f6fba64d02bae7dbf06d19c395c76f2315f19c6b798fc09c3064ac7d58447a4e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3604,docs/8.安全に運用する/8.8.ガバナンス.md,RAGを最終判断に使ってよい用途、禁止する用途、必要なhuman review、既知の制約をsystem cardへ明記します。,2357d4e062336189707c18aab0e13d418460a787c53a45869f151bc25d310279,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3607,docs/8.安全に運用する/8.8.ガバナンス.md,公開判断を口頭説明だけにせず、システム概要、構成図、脅威モデル、コーパス台帳、評価報告、既知の制約、運用手順書として残します。,a8fcdbc7908dda17702de3d7919ebc4a3e947a5c317369b2007eac47c1d921b3,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3609,docs/8.安全に運用する/8.8.ガバナンス.md,評価報告には、試した質問スライス、攻撃、安全条件、性能、費用、未解決事項を含めます。,836017ebf08aca164fcf576acaea66197cf57b820e02b4304c2670bd628dbe41,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3610,docs/8.安全に運用する/8.8.ガバナンス.md,モデルとデータの報告枠組みを、検索、生成、ツールを組み合わせたRAG全体へ拡張します。,7248f12c387f78595cf60410a4d73000d0f6c316429d0bc3f125444ce9fd0bff,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3613,docs/8.安全に運用する/8.8.ガバナンス.md,新しい情報源、モデル、埋め込み、解析器、ツール、会話記憶の方針を、変更種類として登録します。,c1d5ab60c620f63667d20d38b7e0f0a4d4fd7365568e39b2ab8257d3008e5ed8,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3630,docs/8.安全に運用する/8.8.ガバナンス.md,当該論文は個別の数値基準には使わず、見直し項目を決める際の観点として扱います。,ee341517b66805e341fa1177379df25c273f626cd0efd9c2b751cd4246018ebe,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3631,docs/8.安全に運用する/8.8.ガバナンス.md,改善が難しい、利用価値が低下した、代替手段が優れる場合は、利用範囲の縮小や廃止も選択します。,bc846d132d61ec0169b91c3e869d1327d9cb188d164225b403c65e5262196a76,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3643,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,疎検索と密検索の併用、再順位付け、引用、回答保留、トレースを備え、主要な失敗を正解付き評価データで再現できる状態が目安です。,2fde9f95db7f1e27ac727d8f3fc8193b3732427ef53e52819378e8460393c2d9,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3649,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,元の質問、変換後の質問、取得チャンク、再順位付け結果、最終コンテキスト、回答、引用、遅延、費用を同じtrace IDで結び付けます。,bd776ff88e8fc766b10c1fa56269115459c3a75a302a70a83399f4328393c3a5,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3670,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,| 長い文書の全体傾向 | 長文、階層型RAG | チャンク拡張で解けるか |,6b21a28cb1c026a4c44a8ae2fc84f20e3a2cade4d769ce28187376b966d17ff7,expository_or_structural,no,Wave 4二者レビューで表・索引・見出し等の非命題要素として確定,REMOVE_OR_REPLACE,FINAL_TWO_REVIEWER_APPROVED
SENT-3690,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,すべての質問を同じ高価な処理へ送り、最終回答だけで検索と生成の改善を判断することも避けます。,f8c2788de52daeb83e585e9d697d6302ba53b6cf6bff4bdaf23e8a2960d6064c,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3692,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,一変更ずつ要素除去実験を行い、対象失敗を改善しない部品は外します。,7ee8368a7c255b9133b2503f08ab7bafa2143200cfaec77192a6484e96107382,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3693,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,手法名を成果として報告しません。,3a427aa20af2469cdf1af42bd87d28be1ea35393fdaf23547b4880691b343e01,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3716,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,実際の負荷は実装、インデックス規模、更新頻度によって変わるため、矢印を論文間の実測順位とは解釈しません。,7221206c0f3ad017035a398fb9e8128394e759979449c6cb120f447c8dc7dca5,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3718,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,学習対象と効果を分離して比較できない場合は、検索器と生成モデルを同時に変更しません。,2004117955a7bb4e58fa9947797a42e5f250f6e07d39bc7199aa5e910f0bbc6c,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3719,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,検索漏れが原因なら検索器を、正しい根拠があるのに無視するなら生成モデルを主な対象にします。,96ef93dc3d5a02296fa4b22df79e40c22f9cfd8c3f5c28a4eed422a154d589f6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3736,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,先にデータ整備、検索方式、再順位付け、配置、プロンプトを改善し、上流の失敗を重み更新で覆わないようにします。,02497d1515a96f2a7c2eafc79946897caa443cf458a5aae93c6c1efabbda327a,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3741,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,モデルとインデックスを同時に変えると改善原因を判別できないため、互換性の表を持ち、独立して戻せるようにします。,f3ab3bde216068c330344b75f1d8159c4789a677db76d855480ae5c6f6a8bb9e,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3743,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,Model Cardsを使い、対象用途、対象外用途、評価結果、既知の制約を記します。,a26bd768fde773faa648b105514de6d5942440b46a35b3b6062f597bf61e5e73,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3744,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,最初に新しいアダプターを既存インデックスで評価し、その後のインデックス更新を別実験にします。,c492ed98ff1249a8d1b5d729a63c54407b6b6eb6b6ebabb2ae4a59d595ae060b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3772,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,導入前にfailureを固定datasetとtraceで再現し、期待改善、guardrail metric、最大latency、cost budget、security条件を決めます。,b3bff1383e4f3562d4c3f05339b657cfd73c371274b630b11edd304de5b38503,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3774,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,高度化後も改善が再現しない、別sliceを悪化させる、運用負荷やsecurity riskが許容範囲を超える場合は採用を止めます。,d8dad0ded30a80d44acbbd3e286054ff57bce06ca23e9eeb8b3f58cf7fb9abbd,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3790,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,Query Resolutionのように、現在の質問を解決するために必要な履歴を選びます。,06bcc22790d09cc1b6b070eaffa2c618722d94eb39b3b988e5809bf821bfb383,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3802,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,まず汎用検索器と質問書き換えを試し、それでは再現可能な失敗が残る場合に専用符号化器を検討します。,0c2ef2f7f8897c37d4dcb7af5ed462d31caf8810d2674cffef12b5c5280e123c,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3834,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,効果の主な根拠には、前述の査読付き研究を使います。,7a85ac632c7049fe1a589bcf9d50524159c6b1771e9399cc4cd3d69ecf39113b,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3850,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,規程文書には疎検索と密検索、売上データにはSQL、関係データにはグラフ探索、現在状態にはAPIを使います。,f3f413803436570f2bc38eff274dcb9b44a367bf015fe8d9b52ce67a37dd1921,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3882,docs/9.失敗パターンに応じて高度化する/9.4.Structured Data RAG.md,最新値や集計を文書チャンクから推測せず、正本へ安全に問い合わせ、その結果を根拠として説明します。,42d54c12118ee38bb3ba12d4e2fbed3040aa8bcd2f58de05f972dea6036473e6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3955,docs/9.失敗パターンに応じて高度化する/9.5.Long-context RAG.md,全文を渡したというだけで改善と判断せず、根拠利用率、完全性、引用精度を測ります。,fd67856395cdfdf4868a376246587fdb62b6ab816f2c5f95b64ed4ee5746d3a6,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3984,docs/9.失敗パターンに応じて高度化する/9.5.Long-context RAG.md,信頼度の低い情報源やプロンプトインジェクションを含むページを、一括して入力へ入れません。,c27187c22cfae134283ad216ee7bc2c590e98db9fad91d7283d5e1611c16e8cd,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-3987,docs/9.失敗パターンに応じて高度化する/9.5.Long-context RAG.md,外部提供者へ送るトークン量、処理地域、保存設定を確認し、入力枠の余裕をデータ最小化の放棄理由にしません。,33f7572c9b88dc73ce279aa24ca3db4115285686d9c9c9b0905516527419094a,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4055,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,構築は、固有表現と関係の抽出、同じ対象の統合、元チャンクとの対応、関係の密な集団の検出、集団要約の生成という順で進めます。,1dec731612bfdc44292bc678972230baf15d8580c9e68dc58bb21cb6b47a0b94,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4063,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,分類の確信度が低い場合は、ベクトル検索で開始点を探し、グラフ探索を組み合わせます。,919fc5b04c7d7c2bd00e4d4cd80915b394798b48e2dc95b5427b78e2dd4e8f87,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
SENT-4071,docs/9.失敗パターンに応じて高度化する/9.7.GraphRAG.md,各経路の関係を元チャンクへ結び付けます。,4f3d79e13bba68916c4efeccabe735813a55f3bc4db89e7277e16fe607f3b2f9,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,APPROPRIATE_NORMATIVE,FINAL_TWO_REVIEWER_APPROVED
