sentence_id,baseline_docs_commit,target_docs_commit,file,action_kind,source_text_sha256,target_sentence_ids,target_text_sha256,target_file_sha256,application_status,applied_by,applied_date,notes
SENT-3502,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.6.コスト管理.md,APPROPRIATE_NORMATIVE,4bcbbf19727a8a7cc66b8c371f451497635f455d97a072cc9ded4b7b37fd3d33,SENT-3796,4bcbbf19727a8a7cc66b8c371f451497635f455d97a072cc9ded4b7b37fd3d33,c0d1804005cc42c26ce381b1d4a4ffab14f110886af514aa7d1cc0e23cf52450,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3518,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.6.コスト管理.md,APPROPRIATE_NORMATIVE,657c1065d2b69ac7a71d1073fe8697b6c9e3cb0fe9566eaea3ef3af5e77eac5e,SENT-3812,657c1065d2b69ac7a71d1073fe8697b6c9e3cb0fe9566eaea3ef3af5e77eac5e,c0d1804005cc42c26ce381b1d4a4ffab14f110886af514aa7d1cc0e23cf52450,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3532,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.7.知識更新と運用.md,APPROPRIATE_NORMATIVE,7c643689f877a8c73db8a1d7a5f2ebaec5c9306d4105b9508c44ec1ec3187ad4,SENT-3826,7c643689f877a8c73db8a1d7a5f2ebaec5c9306d4105b9508c44ec1ec3187ad4,3eedc9ee305f8f156d0a2fe644a27831307f1718d374dede1cd4abebff557017,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3540,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.7.知識更新と運用.md,REWRITE_REQUIRED,ce22fa2cd62e29ac0d94a8000c2fe89b99cd0f741011259f6aefd0b4e0f53dc9,SENT-3834,708edc4336fa1760ff1b46d83810e8b6215d1ce2bc4291b54b5153cbc81acb8c,3eedc9ee305f8f156d0a2fe644a27831307f1718d374dede1cd4abebff557017,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3567,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.7.知識更新と運用.md,REWRITE_REQUIRED,2de115c060d15fe319ba8f4a47b81656fc865dd63a9ed1cced2f81edf2cb6900,SENT-3861,f0a54add35cad03fa0708d78eb0dc244d90dd9b9a8e81f8f216bc663aa9d4468,3eedc9ee305f8f156d0a2fe644a27831307f1718d374dede1cd4abebff557017,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3586,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,f6fba64d02bae7dbf06d19c395c76f2315f19c6b798fc09c3064ac7d58447a4e,SENT-3880,f6fba64d02bae7dbf06d19c395c76f2315f19c6b798fc09c3064ac7d58447a4e,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3588,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,REWRITE_REQUIRED,c7f373f18abaa116d245f1cf120ccae1dabdde43a5fab19cc2e24c34d90bc9ca,SENT-3882,8549096333650b690c216cfbe9d80bbf65c5facdf2cabcf125200f8306023eae,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3589,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,REWRITE_REQUIRED,e87384bc9cc444569c47c9b23f66ec63f7990fce085d15431c8aff8a1a9a9de6,SENT-3883,e5a903ca159a04a9cf436b96b06adfcf1208e0a1fe754408405d283d9f4754e0,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3594,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,REWRITE_REQUIRED,bb24fd53753500a32206de95af6b455dee784e701dc111e322f749e4c70e4b26,SENT-3888,6fa7657158b608c72b895e166a25087a532aabb634c379ba8103cab3a9946d24,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3604,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,26ce2ff2f60e11a71e48bbff0978e92462a80d0ccc2aad621081f54d2cca9127,SENT-3898,2357d4e062336189707c18aab0e13d418460a787c53a45869f151bc25d310279,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3607,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,a8fcdbc7908dda17702de3d7919ebc4a3e947a5c317369b2007eac47c1d921b3,SENT-3901,a8fcdbc7908dda17702de3d7919ebc4a3e947a5c317369b2007eac47c1d921b3,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3609,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,836017ebf08aca164fcf576acaea66197cf57b820e02b4304c2670bd628dbe41,SENT-3903,836017ebf08aca164fcf576acaea66197cf57b820e02b4304c2670bd628dbe41,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3610,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,7248f12c387f78595cf60410a4d73000d0f6c316429d0bc3f125444ce9fd0bff,SENT-3904,7248f12c387f78595cf60410a4d73000d0f6c316429d0bc3f125444ce9fd0bff,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3613,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,c1d5ab60c620f63667d20d38b7e0f0a4d4fd7365568e39b2ab8257d3008e5ed8,SENT-3907,c1d5ab60c620f63667d20d38b7e0f0a4d4fd7365568e39b2ab8257d3008e5ed8,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3629,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,REWRITE_REQUIRED,96081e0b49fcd0d61c66a238519f8a77fb33337967242c2aa402a387ff68ecb1,SENT-3923,acc5459656a83f6d4c21da3f2dee85daf2c11d7df7dfa55655039157e3d5e471,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3630,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,6a505b1390f44060d69408a331ce05a5e06663713c27e307627d84a9129c20f5,SENT-3924,ee341517b66805e341fa1177379df25c273f626cd0efd9c2b751cd4246018ebe,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3631,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/8.安全に運用する/8.8.ガバナンス.md,APPROPRIATE_NORMATIVE,bc846d132d61ec0169b91c3e869d1327d9cb188d164225b403c65e5262196a76,SENT-3925,bc846d132d61ec0169b91c3e869d1327d9cb188d164225b403c65e5262196a76,dc774317d478fa639d58c84251a68c720ce66a88a26c9ff41f1b186894c76f4e,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3643,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,APPROPRIATE_NORMATIVE,2fde9f95db7f1e27ac727d8f3fc8193b3732427ef53e52819378e8460393c2d9,SENT-3938,2fde9f95db7f1e27ac727d8f3fc8193b3732427ef53e52819378e8460393c2d9,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3649,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,APPROPRIATE_NORMATIVE,e77b99d0cf1572cd0682872d310522d86869c84b99d96ce748739f824d6c81c6,SENT-3944,bd776ff88e8fc766b10c1fa56269115459c3a75a302a70a83399f4328393c3a5,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3651,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,REWRITE_REQUIRED,9f06ca45bc42918a4d3881e5cc0e291167dfdc8cf04f9a4062720f6116787f44,SENT-3946,ca179e8a813daad1ea4611fb42fdd91d74b06eb229e762fda15342781f7b20b2,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3670,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,REMOVE_OR_REPLACE,6b21a28cb1c026a4c44a8ae2fc84f20e3a2cade4d769ce28187376b966d17ff7,SENT-3965,6b21a28cb1c026a4c44a8ae2fc84f20e3a2cade4d769ce28187376b966d17ff7,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3678,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,REWRITE_REQUIRED,11daf7c321f2f2efa20e7ea0107d22ed2f99382bc1fde498f9b8a14066e53c23,SENT-3973,384e7802b2c5b1ae53f082ee7fded83a392a86b60cee492962f2ea7f88bd6af9,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3680,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,REWRITE_REQUIRED,d73cc2571b4cfe780a38436396097e91e4321db8d6a8ba8f8b4429a38b68d9c0,SENT-3975;SENT-3976,e546cb1ae35295b16ae4700055cfb995fb6f3884f845a827dcb230a2c25401a4,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3690,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,APPROPRIATE_NORMATIVE,f8c2788de52daeb83e585e9d697d6302ba53b6cf6bff4bdaf23e8a2960d6064c,SENT-3986,f8c2788de52daeb83e585e9d697d6302ba53b6cf6bff4bdaf23e8a2960d6064c,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3691,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,REWRITE_REQUIRED,3aa6b2b3bc89ff66765378af9ce66e51bef5b98b57c68d891f5322656e5f230c,SENT-3987,f33488747883e5f1e46a973a3c9a781409fe89affeefe56938b548eef8c042e5,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3692,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,APPROPRIATE_NORMATIVE,7ee8368a7c255b9133b2503f08ab7bafa2143200cfaec77192a6484e96107382,SENT-3988,7ee8368a7c255b9133b2503f08ab7bafa2143200cfaec77192a6484e96107382,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3693,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,APPROPRIATE_NORMATIVE,3a427aa20af2469cdf1af42bd87d28be1ea35393fdaf23547b4880691b343e01,SENT-3989,3a427aa20af2469cdf1af42bd87d28be1ea35393fdaf23547b4880691b343e01,02885cf4b1759bf744d23d899bec80ed9e2dab991542b83af2f84c77d9da6ab5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3698,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,REWRITE_REQUIRED,4c8766450d25cb925fcade0a27898032058e6019b99f7f09d23bac70b97563f2,SENT-3994,a6f1f5fe8c8e1e051e34d5e72a1b8b6ff6fc5f9dacabf462ab9736ace7342c50,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3716,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,7221206c0f3ad017035a398fb9e8128394e759979449c6cb120f447c8dc7dca5,SENT-4012,7221206c0f3ad017035a398fb9e8128394e759979449c6cb120f447c8dc7dca5,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3718,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,2004117955a7bb4e58fa9947797a42e5f250f6e07d39bc7199aa5e910f0bbc6c,SENT-4014,2004117955a7bb4e58fa9947797a42e5f250f6e07d39bc7199aa5e910f0bbc6c,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3719,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,96ef93dc3d5a02296fa4b22df79e40c22f9cfd8c3f5c28a4eed422a154d589f6,SENT-4015,96ef93dc3d5a02296fa4b22df79e40c22f9cfd8c3f5c28a4eed422a154d589f6,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3736,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,02497d1515a96f2a7c2eafc79946897caa443cf458a5aae93c6c1efabbda327a,SENT-4032,02497d1515a96f2a7c2eafc79946897caa443cf458a5aae93c6c1efabbda327a,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3741,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,f3ab3bde216068c330344b75f1d8159c4789a677db76d855480ae5c6f6a8bb9e,SENT-4037,f3ab3bde216068c330344b75f1d8159c4789a677db76d855480ae5c6f6a8bb9e,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3743,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,a26bd768fde773faa648b105514de6d5942440b46a35b3b6062f597bf61e5e73,SENT-4039,a26bd768fde773faa648b105514de6d5942440b46a35b3b6062f597bf61e5e73,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3744,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,APPROPRIATE_NORMATIVE,c492ed98ff1249a8d1b5d729a63c54407b6b6eb6b6ebabb2ae4a59d595ae060b,SENT-4040,c492ed98ff1249a8d1b5d729a63c54407b6b6eb6b6ebabb2ae4a59d595ae060b,a2c10651418dd5c38b24c29562f30e66d43bdd37f7c6b76e61c1812015a217c6,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3772,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,APPROPRIATE_NORMATIVE,b3bff1383e4f3562d4c3f05339b657cfd73c371274b630b11edd304de5b38503,SENT-4107,b3bff1383e4f3562d4c3f05339b657cfd73c371274b630b11edd304de5b38503,0e3bb61de2e8eeb856281153ca454cbd3c2f2ea9df2a401a0817296d9155b03d,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3774,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,APPROPRIATE_NORMATIVE,d8dad0ded30a80d44acbbd3e286054ff57bce06ca23e9eeb8b3f58cf7fb9abbd,SENT-4109,d8dad0ded30a80d44acbbd3e286054ff57bce06ca23e9eeb8b3f58cf7fb9abbd,0e3bb61de2e8eeb856281153ca454cbd3c2f2ea9df2a401a0817296d9155b03d,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3790,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,APPROPRIATE_NORMATIVE,06bcc22790d09cc1b6b070eaffa2c618722d94eb39b3b988e5809bf821bfb383,SENT-4125,06bcc22790d09cc1b6b070eaffa2c618722d94eb39b3b988e5809bf821bfb383,d000e65cbaef328dc8c7ef40047e81a099bfbb12318e2b38f8bc64c23d1ff07d,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3802,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,APPROPRIATE_NORMATIVE,0c2ef2f7f8897c37d4dcb7af5ed462d31caf8810d2674cffef12b5c5280e123c,SENT-4137,0c2ef2f7f8897c37d4dcb7af5ed462d31caf8810d2674cffef12b5c5280e123c,d000e65cbaef328dc8c7ef40047e81a099bfbb12318e2b38f8bc64c23d1ff07d,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3829,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,REWRITE_REQUIRED,4017b0cf0e5adcc7e261e07b34fbbd05af6030c16de71a917f6c953f77b7a047,SENT-4164,6455ed0ccfad94fa2ae42ab9073490f9445bad46d73b2c42d86d7535cc1b2790,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3834,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,APPROPRIATE_NORMATIVE,7a85ac632c7049fe1a589bcf9d50524159c6b1771e9399cc4cd3d69ecf39113b,SENT-4169,7a85ac632c7049fe1a589bcf9d50524159c6b1771e9399cc4cd3d69ecf39113b,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3843,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,REWRITE_REQUIRED,b732aebcb830876afc74914efe7c97e2bb142ecb87a8a52831b359fc91158e2e,SENT-4178,15400c9cd480b8d41d5d12e1311f09f104c43da0e9a15d4decfbda47062418f0,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3850,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,APPROPRIATE_NORMATIVE,f3f413803436570f2bc38eff274dcb9b44a367bf015fe8d9b52ce67a37dd1921,SENT-4185,f3f413803436570f2bc38eff274dcb9b44a367bf015fe8d9b52ce67a37dd1921,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3856,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,REWRITE_REQUIRED,b56bee6f9d3f08f545547acc19eaa028955dd1538e3a55759cec31bd16e6f072,SENT-4191,eaef6d3e991257b84d5f993b730810f3d3af9a3c20fe1e0c2d088113ed347abf,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
SENT-3858,52bebecfb2a435d0e7ff2efea557c5799674ded6,cfc2572291a2676933b08b7466d1ea1e7e76bebb,docs/9.失敗パターンに応じて高度化する/9.3.Federated・Routed RAG.md,REWRITE_REQUIRED,3e33c89f9164ff0fbce0e0f0be6eb9a9313b97cfa0a76d3094d1110f3a24d346,SENT-4193,380801f40869d83e8cb88b7b0e5cb54086bcd78a9ee7dd794620b235497ae4e3,d288e669188525cb449b356167d0cdce3f2fe978743c272c00972cb1be144ea5,APPLIED_VERIFIED,codex-wave4-applier,2026-08-16,Derived from the exact signed candidate and target sentence-evidence snapshot.
