state_id,unit_id,chapter,file,line_start,line_end,heading,summary,technical_elements,source_ids,invariant_ids,scenario_ids,result,finding_ids,review_note
STATE-266,9.1.1,9,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,6,25,高度化の前提と判断に使う記録,# 9.1. 高度化は失敗パターンから選ぶ 高度化では、現在の構成で再現できる失敗を起点に、原因へ直接働く最小の変更を選びます。 追加機能の効果は、基準構成と同じ評価データで比較します。 発展的な手法へ進む前に、比較対象となる本番基準構成を固定します。 疎検索と密検索の併用、再順位付け、引用、回答保留、トレースを備え、主要な失敗を正解付き評価データで再現できる状態が目安です。 [RAGのサーベイ](https://arxiv.org/abs/2312.10997)は、RAGを基本的な構成、高度な構成、部品を組み替える構成へ整理しています。 この分類は、部品を増やすこと自体ではなく、解く問題に応じて構成を選ぶために使います。 変更前の正確性、検索Recall、根拠忠実性、遅延、費用、安全指標を保存します。 新技術を導入することではなく、基準構成で観測した失敗を減らすことを目的にします。 最終回答だけでは、失敗の原因を判断できません。 元の質問、変換後の質問、取得チャンク、再順位付け結果、最終コンテキスト、回答、引用、遅延、費用をトレースで結びます。 オフライン評価、本番から抽出した事例、利用者の反応、人手評価を、性質の異なる情報源として扱います。 [RAGChecker](https://arxiv.org/abs/2408.08067)のように回答を主張単位で調べると、根拠を取得できなかった失敗と、取得した根拠を生成モデルが使わなかった失敗を分けられます。 一件の印象的な事例だけで一般化しません。 発生頻度、影響の大きさ、再現性、該当する利用者群を確認してから手法を選びます。,Chunking;Answerability・Refusal;Citation;Cost・Routing,SRC-139;SRC-110,INV-004;INV-008;INV-022;INV-009;INV-013;INV-012;INV-019;INV-021,SCN-001;SCN-006;SCN-010;SCN-012;SCN-011;SCN-016;SCN-018;SCN-019,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-267,9.1.2,9,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,26,64,failure taxonomyと手法の対応,失敗を、検索漏れ、検索ノイズ、根拠の矛盾、会話文脈の不足、構造化データの誤読、知識源の分散、長文全体の把握不足、複数段階の探索不足、外部操作の必要、図表未対応へ分けます。 最終回答の症状ではなく、正解根拠または期待動作から最初に外れた工程を分類します。 [RGB](https://arxiv.org/abs/2309.01431)は、ノイズ、回答拒否、情報統合、反事実への耐性を別々に評価します。 同様に、「回答が間違った」という一つの分類へまとめず、再現可能な条件へ落とします。 アクセス制御違反、根拠のない重大な断定、回答不能時の危険な操作は、高度化の候補ではありません。 まず該当経路を安全側で停止し、基本的な制御の欠陥として修正します。 図9-2は、左からデータ、検索、検索後処理、生成、方針、システムの順に読みます。 各列の下段は、その工程で最初に期待動作から外れる失敗例です。 最終的な誤答だけで分類せず、左から追って最初に外れた工程を修正対象にします。 ![データ、検索、検索後処理、生成、方針、システムの各工程で根拠が最初に失われる失敗分類](../../assets/images/v4/19-rag-failure-patterns.png) **図9-2 根拠が最初に失われた工程による失敗分類** 表9-1は、観測した失敗を行に、候補手法と導入前の確認事項を列に示します。 まず右端の確認事項を試し、それで解けない場合に中央の手法を検討します。 **表9-1 失敗パターンと候補手法の対応** | 失敗パターン | 候補手法 | 最初に確認すること | |---|---|-,RAG;Chunking;ACL・認可;矛盾・版・時点;Cost・Routing;GraphRAG,SRC-109;SRC-097,INV-009;INV-011;INV-012;INV-004;INV-008;INV-022;INV-001;INV-002;INV-003;INV-015;INV-005;INV-010;INV-013;INV-021,SCN-001;SCN-010;SCN-011;SCN-006;SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-002;SCN-007;SCN-012,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-268,9.1.3,9,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,65,75,routingと段階的escalation,すべての質問を高度で高価な経路へ送りません。 検索なし、通常RAG、再順位付け強化、反復検索、長文入力、エージェント型処理へ段階的に引き上げます。 [Adaptive-RAG](https://arxiv.org/abs/2403.14403)は質問の複雑さに応じて、検索なし、単発検索、反復検索を選びます。 [RAGと長文入力を比較する研究](https://arxiv.org/abs/2407.16833)は、質問とモデルの確信に応じた経路選択も扱っています。 質問の複雑さ、必要な情報源、リスク区分、残り時間、費用上限を経路条件にします。 各段階で根拠が十分かを確認し、確信が低い場合の上位経路と、期限切れ時の安全な停止を決めます。,RAG;Cost・Routing,SRC-058;SRC-059,INV-009;INV-011;INV-012;INV-021,SCN-001;SCN-010;SCN-011,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-269,9.1.4,9,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,76,86,導入実験とrelease条件,一つの手法を追加し、対象とする失敗スライスと全体の両方を変更前後で比較します。 成功件数だけでなく、改善しなかった事例、新たに悪化した事例、別経路へ誤って送った事例を確認します。 品質、95パーセンタイル遅延、一タスク当たりの費用、安全条件を公開条件にします。 高度な経路を使わない質問で性能が悪化していないことも確認します。 最初はオフライン、次に利用者へ返さない並行実行、少量公開の順に進めます。 構成の版、経路判断、中間成果物をトレースへ残し、異常時に基準構成へ戻せるようにします。,Cost・Routing,,INV-021,,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-270,9.1.5,9,docs/9.失敗パターンに応じて高度化する/9.1.高度化は失敗パターンから選ぶ.md,87,96,高度化のanti-pattern,GraphRAGやエージェントを先に導入して基準構成との差を測れなくすることは、典型的な失敗です。 すべての質問を同じ高価な処理へ送り、最終回答だけで検索と生成の改善を判断することも避けます。 [Modular RAG](https://arxiv.org/abs/2407.21059)は構成要素を組み替える考え方を示しますが、明確な入出力、個別評価、切り戻しがなければ複雑さだけが増えます。 一変更ずつ要素除去実験を行い、対象失敗を改善しない部品は外します。 手法名を成果として報告しません。 減らした失敗、残った失敗、新たな副作用、適用する質問の範囲をリリース報告へ記録します。,RAG;更新・削除・Rollback;GraphRAG,SRC-140,INV-009;INV-011;INV-012;INV-003;INV-017;INV-018;INV-023;INV-001;INV-004,SCN-001;SCN-010;SCN-011;SCN-004;SCN-019;SCN-017;SCN-018;SCN-003;SCN-006,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-271,9.10.1,9,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,6,41,対象範囲と主なarchitecture,# 9.10. Retrieval-aware training・RA-LLM 通常のRAGは、検索結果を入力へ追加して汎用の生成モデルに回答させます。 それでも根拠を無視する失敗が残る場合は、検索結果の利用方法をモデルへ学習させる選択肢があります。 **RA-LLM（Retrieval-Augmented Language Model、検索拡張言語モデル）**は、検索文をプロンプトへ追加する構成に加えて、検索情報をモデルへ組み込む学習型の構成を含みます。 複数文書を生成モデル内で融合する方式、検索器と生成器を共同学習する方式、事前学習から外部知識を参照する方式があります。 通常のRAGはインデックス更新によって知識を交換しやすい一方、学習型はモデルの重みと学習データも管理対象になります。 知識そのものを学習させる目的と、取得した根拠を選び引用する振る舞いを学習させる目的を分けます。 事実の更新頻度、切り戻し、監査、学習費用を含め、通常RAGより運用負荷が増えることを先に確認します。 [FiD](https://arxiv.org/abs/2007.01282)は、取得した各文章を個別に符号化し、生成側で情報を融合します。 [REALM](https://arxiv.org/abs/2002.08909)は事前学習中から検索器を含めて学習し、[RETRO](https://arxiv.org/abs/2112.04426)は大規模な外部データベースから近いチャンクを参照します。 表9-2は、構成を行に、検索情報を組み込む位置と主な特徴を列に示します。 下の行ほど結合が強いという,Chunking;Citation;Audit・Trace;Cost・Routing;更新・削除・Rollback;Retrieval-aware training,SRC-141;SRC-142;SRC-143,INV-004;INV-008;INV-022;INV-012;INV-019;INV-020;INV-021;INV-003;INV-017;INV-018;INV-023;INV-006;INV-009,SCN-001;SCN-006;SCN-011;SCN-016;SCN-018;SCN-019;SCN-004;SCN-017;SCN-008;SCN-010,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-272,9.10.2,9,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,42,61,training targetと学習data,検索器を正解根拠へ近づける、生成モデルへ根拠利用を教える、両者を共同で最適化する、という異なる学習対象があります。 学習対象と効果を分離して比較できない場合は、検索器と生成モデルを同時に変更しません。 検索漏れが原因なら検索器を、正しい根拠があるのに無視するなら生成モデルを主な対象にします。 上流の欠落を生成モデルの学習で隠しません。 引用形式の不安定、誤った候補への追従、検索不要な質問への過剰検索も別の課題です。 学習後も、未調整モデルと通常RAGを基準にし、検索と生成の指標を個別に残します。 基本的な学習例は、質問、正解根拠、誤り候補、引用付き回答、回答不能ラベルで構成します。 正解根拠と妨害文書を同時に与える学習は、根拠を選ぶ振る舞いを教える一つの方法ですが、データ作成条件へ強く依存します。 文書版、アクセス権、引用スパンを学習データにも保持します。 評価時点より後の文書、権限外の情報源、試験集合と重複する文書の混入を検査します。 模範回答だけでなく、無視すべき根拠、回答を保留する条件、引用すべき位置をラベルにします。 学習データの作成者、根拠、利用許諾、個人情報処理も記録します。,ACL・認可;Citation,,INV-001;INV-002;INV-003;INV-015;INV-004;INV-012;INV-019,SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-001;SCN-006;SCN-011;SCN-018,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-273,9.10.3,9,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,62,80,distractor耐性とfine-tuningを選ぶ条件,誤り候補は、無作為な文書、意味が近い難しい候補、ほぼ重複した文書、旧版、適用範囲が違う文書、矛盾文書へ分けます。 難しい候補を増やすだけでなく、運用で発生する種類をそろえることが必要です。 正解として扱える文書を誤り候補へ入れると、誤った学習信号になります。 複数の正解、時間によって正解が変わる文書、権限に応じた正解集合を確認します。 検索Recallだけでなく、正しい根拠を採用し、誤った根拠を無視した主張の割合を測ります。 質問の基準日時を変え、旧版と新版の正解が入れ替わる時間事例も含めます。 微調整は、正しい検索結果があるのにモデルが根拠を無視する、引用形式が安定しない、領域固有の回答規約がプロンプトだけでは定着しない場合に検討します。 先にデータ整備、検索方式、再順位付け、配置、プロンプトを改善し、上流の失敗を重み更新で覆わないようにします。 この学習の目的は、領域固有の根拠を使う振る舞いであり、頻繁に変わる事実をモデルへ記憶させることではありません。 更新される事実は引き続き知識ベースで管理します。 十分な教師データ、未使用の評価集合、安全性試験、独立した切り戻しが用意できることも導入条件です。,ACL・認可;矛盾・版・時点;Citation;更新・削除・Rollback,,INV-001;INV-002;INV-003;INV-015;INV-005;INV-010;INV-013;INV-004;INV-012;INV-019;INV-017;INV-018;INV-023,SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-001;SCN-002;SCN-007;SCN-011;SCN-012;SCN-010;SCN-006;SCN-018;SCN-017,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-274,9.10.4,9,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,81,91,実装とversion管理,基盤モデル、追加学習したアダプター、検索器、埋め込み、インデックス、学習データ、プロンプトを別の版として記録します。 モデルとインデックスを同時に変えると改善原因を判別できないため、互換性の表を持ち、独立して戻せるようにします。 学習データのスナップショット、利用許諾、個人情報処理、乱数シード、チェックポイントをマニフェストへ含めます。 [Model Cards](https://arxiv.org/abs/1810.03993)を使い、対象用途、対象外用途、評価結果、既知の制約を記します。 最初に新しいアダプターを既存インデックスで評価し、その後のインデックス更新を別実験にします。 段階的な公開で、原因と切り戻し単位を小さく保ちます。,Snapshot・Manifest;Embedding;Audit・Trace;更新・削除・Rollback,SRC-130,INV-004;INV-017;INV-020;INV-006;INV-019;INV-003;INV-018;INV-023,SCN-001;SCN-006;SCN-017;SCN-018;SCN-008;SCN-016;SCN-019;SCN-004,整合（一次資料あり）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-275,9.10.5,9,docs/9.失敗パターンに応じて高度化する/9.10.Retrieval-aware training・RA-LLM.md,92,110,評価・release・利用risk,検索Recall、根拠採用率、支持なし主張率、引用精度、回答不能時の拒否を、通常RAGと同じ質問で比較します。 学習領域の平均だけでなく、未学習の文書、少数言語、長い根拠、矛盾、旧版混在を別スライスにします。 流暢さの向上だけを成功としません。 モデルが根拠を引用せず内部知識で答える割合や、誤り候補へ強く従う割合も確認します。 推論遅延、モデル保存量、学習と再学習の費用を含めて公開の可否を判断します。 学習データの問題や安全性悪化が見つかった場合に、未調整モデルと通常RAGへ戻せる経路を維持します。 社内質問応答では引用習慣、契約と法務では条項と例外、医療と金融では回答保留と専門家確認、コードではリポジトリ文脈が重要です。 領域によって学習させる振る舞いと、許容できない失敗が変わります。 影響の大きい領域で、微調整モデルの流暢さを最終判断の代わりにしません。 原文引用、人の承認、監査証跡を残します。 学習データが特定部署、言語、文書形式へ偏っていないかを評価します。 対象外の質問、低い確信度、安全条件に違反した場合には、通常RAGまたは人による対応へ戻る経路を用意します。,矛盾・版・時点;Answerability・Refusal;Citation;Audit・Trace;Cost・Routing,,INV-005;INV-010;INV-013;INV-009;INV-004;INV-012;INV-019;INV-020;INV-021,SCN-001;SCN-002;SCN-007;SCN-011;SCN-012;SCN-010;SCN-006;SCN-016;SCN-018;SCN-019,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-276,9.11.1,9,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,6,20,failure patternと候補手法,# 9.11. 高度化の導入判断表 高度化手法は、baselineで再現したfailureから選びます。 観測した失敗、最初に確認するbaseline、候補となる高度化を次に対応付けます。 - **会話中の省略や過去turn**：query rewritingとsession境界を確認し、Conversational RAGを比較します。 - **複数sourceの横断**：source catalog、routing、fusionを確認し、Federated・Routed RAGを比較します。 - **DB集計・現在値・厳密計算**：文書RAGとの責務分離を確認し、Structured Data RAGまたは検証済みtoolを比較します。 - **一文書全体の論旨**：chunk、parent-child、packingを確認し、Long-context RAGまたはHierarchical RAGを比較します。 - **entity関係やmulti-hop**：query decompositionとmulti-queryを確認し、GraphRAGを比較します。 - **図表・画像の根拠**：parser、layout、captionを確認し、Multimodal RAGを比較します。 - **複数stepの探索・検証・業務操作**：固定workflowとread-only APIを確認し、Agentic RAGを比較します。 - **モデルによる根拠の軽視**：prompt、context、verificationを確認し、Retrieval-aware training,情報源台帳;文書解析・Layout・OCR;Query変換;Reranking;Evidence Set;Conversational RAG;Tool use・Agentic RAG;Cost・Routing;更新・削除・Rollback;Federated・Routed RAG;Structured Data RAG;Long-context RAG;Hierarchical RAG;GraphRAG;Multimodal RAG;Retrieval-aware training,,INV-004;INV-005;INV-024;INV-022;INV-007;INV-008;INV-020;INV-009;INV-010;INV-002;INV-014;INV-015;INV-016;INV-021;INV-023;INV-003;INV-017;INV-018;INV-001;INV-012;INV-006,SCN-001;SCN-006;SCN-002;SCN-007;SCN-009;SCN-010;SCN-011;SCN-012;SCN-005;SCN-013;SCN-014;SCN-015;SCN-016;SCN-004;SCN-019;SCN-017;SCN-018;SCN-003;SCN-008,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-277,9.11.2,9,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,21,38,適用境界と先に試す代替,表9-3は、方式名ではなく再現した失敗から候補を絞るための比較表です。前提を満たさない方式は、研究上の性能にかかわらず導入候補から外します。 **表9-3 高度化手法の適用境界と小さい代替** | 手法 | 対象の失敗スライス | 適用条件 | 先に試す小さい代替 | |---|---|---|---| | Conversational RAG | 省略、照応、過去turn | session境界と参照先を評価できます | 単一turnへの書き換え | | Federated・Routed RAG | 複数source、source選択 | sourceごとの正解とSLOがあります | 全source並列検索とRRF | | Structured Data RAG | 集計、現在値、厳密計算 | 許可schemaとread-only実行があります | 固定query API | | Long-context RAG | 文書全体、遠距離の条件 | 入力上限と位置別評価があります | parent-child retrieval | | Hierarchical RAG | 概要、複数粒度 | 要約から原文へ戻れます | 見出し階層と親chunk | | GraphRAG | 関係経路、multi-hop、全体傾向 | 関係schemaと原文provenanceがあります | query分解とmulti-query | | Multimodal RAG | 図表、画像、layout | ページ画像と正解領域があります | parserとcaption改善 | | Agentic ,RAG;文書解析・Layout・OCR;Metadata・Provenance;ACL・認可;Query変換;Dense retrieval;Hybrid・Fusion;Conversational RAG;Tool use・Agentic RAG;Audit・Trace;性能・可用性;Federated・Routed RAG;Structured Data RAG;Long-context RAG;Hierarchical RAG;GraphRAG;Multimodal RAG;Retrieval-aware training,,INV-009;INV-011;INV-012;INV-004;INV-022;INV-005;INV-019;INV-001;INV-002;INV-003;INV-015;INV-007;INV-006;INV-008;INV-024;INV-014;INV-016;INV-021;INV-023;INV-020,SCN-001;SCN-010;SCN-011;SCN-006;SCN-002;SCN-007;SCN-016;SCN-018;SCN-019;SCN-003;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-009;SCN-008,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-278,9.11.3,9,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,39,72,コスト、最低評価、切り戻し,表9-4は、導入後に増える主な負担と、最低限分けて測る値を示します。「追加コスト」は金額だけでなく、構築、更新、推論、監査の複雑さを含みます。 **表9-4 高度化手法の追加負担と切り戻し** | 手法 | 主な追加コスト | 最低限の評価指標 | 切り戻し先 | |---|---|---|---| | Conversational RAG | 履歴保存、書き換え推論 | 意図保持率、Recall、再質問率 | 元質問の単発検索 | | Federated・Routed RAG | 複数検索、router運用 | source別Recall、誤routing、p95、費用 | 全source基準経路 | | Structured Data RAG | schema管理、実行検証 | 実行正確性、禁止操作0件、遅延 | 固定APIまたは文書回答 | | Long-context RAG | 入力token、model遅延 | 位置別正答、支持なし主張、p95、費用 | 通常の検索とpacking | | Hierarchical RAG | tree構築、要約更新 | 粒度別Recall、要約忠実性、更新時間 | 平坦index | | GraphRAG | 抽出、統合、graph更新 | 関係precision・recall、経路正解、費用 | 平坦またはhybrid検索 | | Multimodal RAG | 画像処理、保存、推論 | 領域Recall、OCR差、引用位置、費用 | text parser経路 | | Agentic RAG | 複数step、tool、監査,RAG;文書解析・Layout・OCR;ACL・認可;Citation;Conversational RAG;Tool use・Agentic RAG;Regression・A/B・Canary;Audit・Trace;性能・可用性;Cost・Routing;更新・削除・Rollback;Federated・Routed RAG;Structured Data RAG;Long-context RAG;Hierarchical RAG;GraphRAG;Multimodal RAG;Retrieval-aware training,,INV-009;INV-011;INV-012;INV-004;INV-022;INV-001;INV-002;INV-003;INV-015;INV-019;INV-007;INV-024;INV-014;INV-016;INV-021;INV-023;INV-017;INV-018;INV-020;INV-008;INV-005;INV-006,SCN-001;SCN-010;SCN-011;SCN-006;SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-018;SCN-009;SCN-017;SCN-002;SCN-007;SCN-008,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-279,9.11.4,9,docs/9.失敗パターンに応じて高度化する/9.11.高度化の導入判断表.md,73,79,導入順序と停止条件,導入前にfailureを固定datasetとtraceで再現し、期待改善、guardrail metric、最大latency、cost budget、security条件を決めます。新方式とbaselineを同じ条件で比較し、局所的な成功例だけで判断しません。 高度化後も改善が再現しない、別sliceを悪化させる、運用負荷やsecurity riskが許容範囲を超える場合は採用を止めます。限定公開では旧経路を残し、異常時にbaselineへ戻せるようにします。 高度化の完了条件は部品の実装ではなく、対象failureの改善、回帰なし、trace可能性、運用手順、rollback試験が揃うことです。,Regression・A/B・Canary;Audit・Trace;性能・可用性;Cost・Routing;更新・削除・Rollback,,INV-017;INV-018;INV-020;INV-019;INV-021;INV-023;INV-003,SCN-017;SCN-018;SCN-016;SCN-019;SCN-004,整合（節内契約／原点資料の直接割当なし）,,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-280,9.2.1,9,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,13,32,会話固有のfailureと状態分離,# 9.2. Conversational RAG 会話型RAGは、現在の質問だけでなく、必要な過去の発話を使って検索と回答を行います。 履歴をすべて連結するのではなく、現在の意図を解決し、検索用の質問と回答用の会話状態を分けます。 図9-3は、左の会話履歴から必要な発話だけを選び、中央で指示語を解決して検索質問を作り、右の正本を再検索して回答する順に読みます。 下段の短期記憶と長期記憶は質問解決を補助しますが、過去の回答や記憶を業務情報の正本にはしません。 ![現在の発話と必要な履歴から単独で読める検索質問を作り、正本を再検索して回答する会話型RAG](../../assets/images/v4/23-conversational-rag-architecture.png) **図9-3 会話履歴から検索質問を作り直す流れ** 「それ」の参照先、話題が変わった後に以前の対象へ戻ったこと、前の発話の期間条件を引き継ぐべきかを誤ると、別の質問を検索します。 回答が自然でも、利用者が尋ねた対象と違えば失敗です。 [QReCC](https://arxiv.org/abs/2010.04898)は、会話中の質問を単独で読める形へ書き換えるデータを含む会話型質問応答データセットです。 会話検索では、参照解決と検索結果を分けて評価します。 指示語、省略、話題変更、以前の話題への復帰、条件の誤継承を固定事例にします。 一発話ごとの正答だけでなく、セッション全体で目的を達成できたかを測ります。 会話の情報を一つの記憶へ混ぜません。 検索に必要な対象と用語、回答に必要な形式と制約、長期的な利,RAG;Conversational RAG,SRC-144;SRC-057,INV-009;INV-011;INV-012;INV-002;INV-007;INV-024,SCN-001;SCN-010;SCN-011;SCN-005;SCN-009,要修正,FND-007,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-281,9.2.2,9,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,33,52,standalone query rewritingとcontextual retrieval,質問書き換えでは、指示語の参照先を解き、製品、期間、地域、否定条件を補います。 検索に不要な挨拶と、現在の話題に関係しない過去の発話を除きます。 [CONQRR](https://arxiv.org/abs/2112.08558)は、書き換え文の自然さだけでなく、下流検索の結果を使って会話質問の書き換えを学習します。 実装では元の質問と書き換え後の質問を両方保存し、必須条件を保持したかを検査します。 参照先が複数考えられる場合に一つを作り上げません。 複数の検索質問を試すか、利用者へ確認し、書き換えなしの基準構成とも比較します。 会話文脈を使う密検索は、明示的な書き換え文を作らず、履歴を質問の符号化器へ直接入力します。 [Few-Shot Conversational Dense Retrieval](https://arxiv.org/abs/2105.04166)は、少量の会話データによる密検索器の適応を扱います。 省略を内部表現で捉えられる一方、会話用の学習データ、既存インデックスとの互換性、検索理由の説明が必要になります。 まず汎用検索器と質問書き換えを試し、それでは再現可能な失敗が残る場合に専用符号化器を検討します。 会話質問だけでなく、単発質問のRecallと遅延も回帰評価します。 モデルの版と利用した履歴範囲をトレースへ残します。,Query変換;Dense retrieval;Conversational RAG;Regression・A/B・Canary,SRC-145;SRC-146,INV-007;INV-006;INV-008;INV-002;INV-024;INV-017;INV-018;INV-020,SCN-009;SCN-008;SCN-005;SCN-017;SCN-018,要修正,FND-007,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-282,9.2.3,9,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,53,63,short-term・long-term memory,短期記憶は、セッション内の発話と一時的な条件を扱います。 長期記憶は、利用者が保存を許可した嗜好や継続設定をセッションをまたいで扱います。 業務上の事実や規程を利用者記憶へ保存して正本の代わりにすると、更新、引用、権限管理ができません。 会話全文、会話要約、嗜好、利用者が申告した事実を別々に保存し、情報源と更新日を付けます。 長期保存には明示的な同意、閲覧、訂正、削除の手段を設けます。 検索時には正本の知識ベースと利用者記憶を別の根拠として提示し、両者が矛盾した場合の優先規則を決めます。,ACL・認可;矛盾・版・時点;Citation;Conversational RAG;更新・削除・Rollback;Federated・Routed RAG,,INV-001;INV-002;INV-003;INV-015;INV-005;INV-010;INV-013;INV-004;INV-012;INV-019;INV-007;INV-024;INV-017;INV-018;INV-023;INV-008,SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-001;SCN-002;SCN-007;SCN-011;SCN-012;SCN-010;SCN-006;SCN-018;SCN-009;SCN-017,要修正,FND-007,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-283,9.2.4,9,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,64,74,session・tenant・privacy,会話状態を利用者、テナント、セッションへ正しく結び付けます。 共有キャッシュ、接続の再利用、非同期処理で別利用者の履歴が混ざらないようにします。 保存の同意、保存期間、削除、個人情報の除去、権限変更の反映を設計します。 退職や契約終了後の利用者記憶を参照できないことを、不許可事例で試験します。 セッションIDをクライアントから受け取るだけで信用せず、サーバーで認証済みの利用者と照合します。 テナントをまたぐ履歴取得は許容件数ゼロにし、反復質問による記憶の抽出も監視します。,ACL・認可;Conversational RAG;Privacy・機密情報;更新・削除・Rollback,,INV-001;INV-002;INV-003;INV-015;INV-007;INV-024;INV-017;INV-018;INV-023,SCN-003;SCN-019;SCN-005;SCN-004;SCN-013;SCN-014;SCN-015;SCN-016;SCN-009;SCN-017;SCN-018,要修正,FND-007,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
STATE-284,9.2.5,9,docs/9.失敗パターンに応じて高度化する/9.2.Conversational RAG.md,75,85,retrieval・回答連携と評価,検索には、単独で読めるようにした質問を使います。 回答には、利用者の元の表現と、現在も有効な会話上の制約を戻します。 これにより、検索器向けの明確さと、利用者の意図に沿った回答を両立できます。 過去の回答や引用を再利用する場合も、情報源の版、有効日、現在のアクセス権を再確認します。 話題が変わったら古い根拠を自動継承せず、新しい検索トレースを開始します。 検索失敗と履歴解決失敗を別の理由へ分類します。 利用者への確認後に検索対象が正しく変わったか、最終的にセッションの目的を達成できたかを評価します。,Citation,,INV-004;INV-012;INV-019,SCN-001;SCN-006;SCN-011;SCN-016;SCN-018;SCN-019,要修正,FND-007,Quintは状態遷移契約を検査。説明の事実妥当性は一次資料台帳で別途追跡。
