sentence_id,paragraph_id,unit_id,chapter,file,line_start,line_end,sentence,claim_type,evidence_required,classification_reason,concrete_technologies,source_ids,source_urls,mapping_basis,source_count,coverage_status,semantic_review_status,review_note
SENT-3393,PAR-1613,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,31,31,模範回答も文書更新によって古くなるため、基準日時と情報源の版を付けて定期的に見直します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3394,PAR-1614,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,33,33,主張は、根拠によって真偽や支持を確認できる回答中の最小単位です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3395,PAR-1614,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,34,34,数値、日付、固有名詞、因果関係、比較、条件、例外、手順を、意味を保てる範囲で分離します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3396,PAR-1615,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,36,36,各主張を、根拠が支持する、根拠が反証する、根拠だけでは判定できない、の三種類へ分類します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3397,PAR-1615,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,37,37,RefCheckerも、細かい情報単位に分解して回答と参照情報の整合を調べます。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-098,https://arxiv.org/abs/2405.14486,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3398,PAR-1616,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,39,39,主張には重大度も付けます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3399,PAR-1616,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,40,40,結論を変える誤りと、補助説明の軽微な誤りを区別するためです。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3400,PAR-1616,7.6.1,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,41,41,自動分解器の見落としや過剰分割は、人が確認した標本との一致率を使って調整します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3401,PAR-1617,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,45,45,根拠忠実性は、回答が一般に正しいかではなく、与えたコンテキストに支えられているかを問います。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3402,PAR-1617,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,46,46,コンテキストにない補足、根拠が示す範囲を超えた一般化、条件や否定の欠落を主張単位で検出します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3403,PAR-1618,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,48,48,RAGASはfaithfulnessを含むRAG評価指標を定義し、RAGTruthは検索拡張回答に含まれる支持なし・矛盾生成を分類したcorpusを提供します。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-112;SRC-090,https://arxiv.org/abs/2309.15217;https://arxiv.org/abs/2401.00396,direct_inline,2,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3404,PAR-1618,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,49,49,モデルの内部知識から見て正しい文でも、提示した根拠で確認できなければ、根拠性の評価では支持なしとします。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3405,PAR-1619,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,51,51,支持なし主張の割合に加え、重大度が高い支持なし主張の件数を示します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3406,PAR-1619,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,52,52,多数の軽微な主張で重大な一件を目立たなくしないためです。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3407,PAR-1620,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,54,54,正解根拠が最終コンテキストにあるのに回答が使わない場合、主な問題は検索ではなく生成にあります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3408,PAR-1620,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,55,55,必要な各主張と正解根拠を対応付け、利用した、見落とした、不要な根拠へ依存した、の状態を記録します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3409,PAR-1621,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,57,57,RAGCheckerは、コンテキストに含まれる主張と回答に含まれる主張を使って、検索器と生成器の責任を細かく分けます。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-110,https://arxiv.org/abs/2408.08067,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3410,PAR-1621,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,58,58,この分解により、追加検索が必要な事例と、プロンプトや生成モデルを直すべき事例を区別できます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3411,PAR-1622,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,60,60,正解根拠の位置、コンテキスト長、ノイズ量を一つずつ変えます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3412,PAR-1622,7.6.2,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,61,61,プロンプト変更とモデル変更も別々に比較し、どの条件で根拠を見落とすかを確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3413,PAR-1623,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,65,65,引用精度は、付けた引用のうち、対応する主張を実際に支えるものの割合です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3414,PAR-1623,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,66,66,正しい文書でも参照位置が違う、古い版である、話題が近いだけで結論を支えない、主張を反証している、といった状態を分けて記録します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3415,PAR-1624,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,68,68,原文引用を表示する場合は、引用文字列が情報源に存在することをルールで検査します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3416,PAR-1624,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,69,69,言い換えの場合は、自然言語推論モデルまたは人手で、情報源から主張が導けるかを判定します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3417,PAR-1625,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,71,71,ALCEは引用の正しさと網羅性を分けて評価し、Attributable to Identified Sourcesは主張が特定資料へ帰属できるかを評価します。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-037,https://arxiv.org/abs/2305.14627,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3418,PAR-1625,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,71,71,本ガイドでは、情報源の存在と主張の支持を別の条件として扱います。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3419,PAR-1625,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,72,72,平均値とともに、重大な主張へ誤った引用を付けた件数を報告します。,empirical_or_research_claim,yes,研究結果・定量値・提案内容を記述,,SRC-037,https://arxiv.org/abs/2305.14627,same_paragraph_primary,1,covered_contextual,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3420,PAR-1626,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,74,74,引用の網羅性は、根拠を必要とする主張のうち、引用が付いたものの割合です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3421,PAR-1626,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,75,75,引用先が主張を支持するかは引用の正しさで別に判定し、網羅性の分子へ混ぜません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3422,PAR-1626,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,76,76,複数文書を統合した主張では、一つの引用だけで必要な条件をすべて支えられるとは限りません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3423,PAR-1626,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,77,77,主張ごとに必要な根拠集合を定義し、その集合が引用されているかを確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3424,PAR-1627,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,79,79,ALCEは、引用の正しさと網羅性を分けて長文回答を評価します。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-037,https://arxiv.org/abs/2305.14627,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3425,PAR-1627,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,80,80,引用精度が高くても、多くの主張に引用がなければ十分ではありません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3426,PAR-1628,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,82,82,引用網羅性は検証可能な主張を分母とし、接続文や操作案内へ付けた不要な引用を改善として数えません。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3427,PAR-1628,7.6.3,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,83,83,過剰引用の件数も記録し、読みやすさとの均衡を確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3428,PAR-1629,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,87,87,完全性は質問に必要な論点を満たすかを測り、関連性は不要な話題へ逸れずに答えたかを測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3429,PAR-1629,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,88,88,前提、例外、比較軸、手順を必須論点として採点基準へ書き、単なる回答の長さとは分けます。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3430,PAR-1630,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,90,90,短い回答が重要条件を落としていれば、完全性は低くなります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3431,PAR-1630,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,91,91,長い回答が全論点を含んでも、無関係な説明が多ければ関連性は低くなります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3432,PAR-1631,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,93,93,G-EvalのようにLLMで採点する場合は、点数ごとの代表例を用意し、人手評価との一致を確認します。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,SRC-113,https://arxiv.org/abs/2303.16634,direct_inline,1,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3433,PAR-1631,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,94,94,含めるべき論点と不要な部分を別々に数え、長文化を完全性の改善と誤認しないようにします。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3434,PAR-1632,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,96,96,資料間の矛盾や時間変化を含む質問では、単一の正答文字列よりも回答の行動を評価します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3435,PAR-1632,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,97,97,新旧版があれば有効期間に従うか、同程度に信頼できる資料が対立すれば断定を避けて併記するか、採用した情報源の優先理由を説明できるかを確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3436,PAR-1633,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,99,99,StreamingQAのような時間とともに知識が変わる評価を参考に、現在、過去の基準日、将来の施行予定を分けた事例を作ります。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-038,https://arxiv.org/abs/2205.11388,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3437,PAR-1633,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,100,100,最新の日付だけを機械的に選ぶ、古い根拠だけで現在を答える、矛盾を隠して一つに要約する動作を別の失敗として記録します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3438,PAR-1634,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,102,102,根拠から一意に決められない場合の正しい保留も成功に含めます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3439,PAR-1634,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,103,103,無理に断定した回答だけを高く評価してはいけません。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3440,PAR-1635,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,105,105,回答可能性の評価では、回答可能、根拠不足、曖昧、権限不足、対象外を分けます。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3441,PAR-1635,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,106,106,SQuAD 2.0はanswer spanのないquestionを評価setへ追加し、span抽出だけでなくpassageから回答できるかの判定もreading comprehension taskへ含めています。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-101,https://arxiv.org/abs/1806.03822,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3442,PAR-1636,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,108,108,RAGでは、正しい拒否、答えられるのに拒否する誤拒否、根拠がないのに答える危険な回答、適切な確認質問を区別します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3443,PAR-1636,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,109,109,権限不足の場合は、制限された文書の題名や存在自体を示唆していないかも確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3444,PAR-1637,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,111,111,回答率だけを高めると過剰な断定が増え、安全性だけを重視すると誤拒否が増える場合があります。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3445,PAR-1637,7.6.4,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,112,112,回答可能性ごとの混同行列を使い、両方の失敗を可視化します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3446,PAR-1638,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,116,116,ノイズ耐性は、無関係な文書が混ざっても正しい根拠を選べるかを表します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3447,PAR-1638,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,117,117,反事実への耐性は、モデルの内部知識と提示された根拠が食い違う条件で、指定された評価方針に従えるかを表します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3448,PAR-1639,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,119,119,RGB benchmarkは、同benchmarkの事例を用いて、noise下の根拠選択、answerがない場合の拒否、複数情報の統合、counterfactual premiseの拒否を別能力として評価します。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-109,https://arxiv.org/abs/2309.01431,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3449,PAR-1639,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,120,120,ノイズの件数と位置を段階的に変え、検索スコアが高い誤情報や、もっともらしい反対資料も加えます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3450,PAR-1640,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,122,122,モデルが根拠を無視して内部知識へ固執した場合と、信頼できない根拠へ無条件に従った場合を別の失敗にします。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3451,PAR-1640,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,123,123,どの情報源を優先すべきかは、事例の期待動作として先に指定します。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3452,PAR-1641,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,125,125,内容が正しくても、指定したJSONを解析できなければシステム連携では失敗です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3453,PAR-1641,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,126,126,JSON Schema、必須項目、列数、列挙値、引用ID、ツール引数の型と範囲を決定的なルールで検査します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3454,PAR-1642,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,128,128,形式の解析失敗と内容の誤りは、別の指標にします。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3455,PAR-1642,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,129,129,形式修正の再試行で内容が変わる場合もあるため、初回出力と修正後出力の両方を保存します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3456,PAR-1643,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,131,131,ツール引数の禁止項目や許容範囲を、自然言語による採点だけへ任せません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3457,PAR-1643,7.6.5,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,132,132,形式準拠を改善するプロンプト変更が、根拠忠実性や完全性を悪化させていないかも確認します。,normative_design_statement,no,Wave 4二者レビューで本ガイドの規範として確定,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3458,PAR-1644,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,136,136,ルール、自然言語推論モデル、主張検査器、LLM採点者、人手を、判定内容に合わせて組み合わせます。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3459,PAR-1644,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,137,137,数値や形式はルール、意味的な支持関係は人手基準との一致を確認したモデル、重大で曖昧な判断は人が担当する構成が一例です。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3460,PAR-1645,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,139,139,人が確認した評価集合で、評価器の適合率、再現率、混同行列を測ります。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3461,PAR-1645,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,140,140,言語、領域、回答長、主張形式ごとの誤差も確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3462,PAR-1645,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,141,141,LLM採点者の研究が示す回答位置や長さの偏りに対しては、回答順の反転や長さを独立軸にする対策を取ります。,externally_cited_claim,yes,センテンス内に外部一次資料への明示リンク,,SRC-114,https://arxiv.org/abs/2306.05685,direct_inline,1,covered_direct,machine_mapped_requires_human_confirmation,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3463,PAR-1646,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,143,143,採点モデルや評価プロンプトを変えた場合は、人手基準との一致を再確認します。,normative_design_statement,no,本ガイドが定める設計・評価手順,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
SENT-3464,PAR-1646,7.6.6,7,docs/7.品質を評価し改善する/7.6.Generation評価.md,144,144,新旧の評価器による得点を、尺度が同じであるかの確認なしに直接比較しません。,expository_or_structural,no,導入・例示・接続・構成説明,,,,,0,not_required,not_applicable,Lean 4は台帳整合性を証明する。資料が当該センテンスを意味的に十分支持するかは人手レビュー境界。
