source_id,title,url,trust_tier,inspection_status,evidence_scope,formal_atoms,projection_summary,retrieval_date,notes,source_formula,lean_symbol,projection_adequacy,projection_review_scope,projection_reviewer,projection_review_date,truth_boundary
SRC-151,DIN-SQL: Decomposed In-Context Learning of Text-to-SQL with Self-Correction,https://arxiv.org/abs/2304.11015,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;retrieval=true;text_to_sql=true,"Controlled projection: retrieval=true, generation=true, evaluation=true, benchmark=true, text_to_sql=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, retrieval=true, text_to_sql=true)",SRC_151_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-152,RULER: What's the Real Context Size of Your Long-Context Language Models?,https://arxiv.org/abs/2404.06654,B,PRIMARY_ABSTRACT_INSPECTED,abstract,benchmark=true;empirical_result=true;evaluation=true;generation=true;long_context=true;multi_hop=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, multi_hop=true, long_context=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, long_context=true, multi_hop=true, retrieval=true)",SRC_152_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-153,"LongBench: A Bilingual, Multitask Benchmark for Long Context Understanding",https://aclanthology.org/2024.acl-long.172/,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;empirical_result=true;evaluation=true;generation=true;long_context=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, long_context=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, long_context=true, retrieval=true, verification=true)",SRC_153_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-154,RAPTOR: Recursive Abstractive Processing for Tree-Organized Retrieval,https://proceedings.iclr.cc/paper_files/paper/2024/hash/8a2acd174940dbca361a6398a4f9df91-Abstract-Conference.html,A,PRIMARY_PAGE_INSPECTED,primary_page,ab_testing=true;benchmark=true;empirical_result=true;evaluation=true;generated_summaries=true;generation=true;hierarchical=true;multi_hop=true;provenance_required=true;rag=true;retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, verification=true, hierarchical=true, multi_hop=true, evaluation=true, benchmark=true, ab_testing=true, empirical_result=true, generated_summaries=true, provenance_required=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(ab_testing=true, benchmark=true, empirical_result=true, evaluation=true, generated_summaries=true, generation=true, hierarchical=true, multi_hop=true, provenance_required=true, rag=true, retrieval=true, verification=true)",SRC_154_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-155,TreeRAG: Unleashing the Power of Hierarchical Storage for Enhanced Knowledge Retrieval in Long Documents,https://aclanthology.org/2025.findings-acl.20/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,chunking=true;empirical_result=true;generation=true;hierarchical=true;rag=true;retrieval=true;tree_search=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, verification=true, chunking=true, hierarchical=true, empirical_result=true, tree_search=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(chunking=true, empirical_result=true, generation=true, hierarchical=true, rag=true, retrieval=true, tree_search=true, verification=true)",SRC_155_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-156,ZoomRAG: Hierarchical Random-walk Zooming across Multi-scale Information Graphs for Fast and Accurate RAG,https://aclanthology.org/2026.findings-acl.1643/,A,PRIMARY_PAGE_INSPECTED,primary_page,coarse_to_fine=true;graph=true;hierarchical=true;rag=true;retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, verification=true, hierarchical=true, graph=true, coarse_to_fine=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(coarse_to_fine=true, graph=true, hierarchical=true, rag=true, retrieval=true, verification=true)",SRC_156_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-157,From Local to Global: A Graph RAG Approach to Query-Focused Summarization,https://arxiv.org/abs/2404.16130,B,PRIMARY_ABSTRACT_INSPECTED,abstract,diversity=true;empirical_result=true;external_knowledge=true;generation=true;graph=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, graph=true, diversity=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(diversity=true, empirical_result=true, external_knowledge=true, generation=true, graph=true, rag=true, retrieval=true)",SRC_157_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-158,G-Retriever: Retrieval-Augmented Generation for Textual Graph Understanding and Question Answering,https://proceedings.neurips.cc/paper_files/paper/2024/file/efaf1c9726648c8ba363a5c927440529-Paper-Conference.pdf,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;empirical_result=true;evaluation=true;generation=true;graph=true;hallucination=true;rag=true;retrieval=true;subgraph_retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, graph=true, evaluation=true, benchmark=true, empirical_result=true, subgraph_retrieval=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, graph=true, hallucination=true, rag=true, retrieval=true, subgraph_retrieval=true)",SRC_158_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-159,HippoRAG: Neurobiologically Inspired Long-Term Memory for Large Language Models,https://proceedings.neurips.cc/paper_files/paper/2024/hash/6ddc001d07ca4f319af96a3024f6dbd1-Abstract-Conference.html,A,PRIMARY_PAGE_INSPECTED,primary_page,generation=true;graph=true;multi_hop=true,"Controlled projection: generation=true, graph=true, multi_hop=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, graph=true, multi_hop=true)",SRC_159_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-160,KnowGPT: Knowledge Graph based Prompting for Large Language Models,https://proceedings.neurips.cc/paper_files/paper/2024/hash/0b8705a611ed1ce19cdb759031078705-Abstract-Conference.html,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;cost=true;empirical_result=true;evaluation=true;generation=true;graph=true;hallucination=true;rag=true;retrieval=true;subgraph_retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, hallucination=true, verification=true, graph=true, subgraph_retrieval=true, evaluation=true, benchmark=true, cost=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, cost=true, empirical_result=true, evaluation=true, generation=true, graph=true, hallucination=true, rag=true, retrieval=true, subgraph_retrieval=true, verification=true)",SRC_160_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-161,ColPali: Efficient Document Retrieval with Vision Language Models,https://proceedings.iclr.cc/paper_files/paper/2025/file/99e9e141aafc314f76b0ca3dd66898b3-Paper-Conference.pdf,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;chunking=true;dense=true;embedding_model=true;empirical_result=true;evaluation=true;generation=true;late_interaction=true;layout=true;multi_vector=true;multimodal=true;ocr=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, layout=true, ocr=true, chunking=true, multimodal=true, dense=true, multi_vector=true, late_interaction=true, evaluation=true, benchmark=true, embedding_model=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, chunking=true, dense=true, embedding_model=true, empirical_result=true, evaluation=true, generation=true, late_interaction=true, layout=true, multi_vector=true, multimodal=true, ocr=true, rag=true, retrieval=true)",SRC_161_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-162,"Self-RAG: Learning to Retrieve, Generate, and Critique through Self-Reflection",https://arxiv.org/abs/2310.11511,B,PRIMARY_PAGE_INSPECTED,primary_page,generation=true;rag=true;retrieval=true;self_reflection=true,"Controlled projection: rag=true, retrieval=true, generation=true, self_reflection=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, rag=true, retrieval=true, self_reflection=true)",SRC_162_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-163,Toolformer: Language Models Can Teach Themselves to Use Tools,https://arxiv.org/abs/2302.04761,B,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;retrieval=true;tool_use=true,"Controlled projection: retrieval=true, generation=true, tool_use=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, retrieval=true, tool_use=true)",SRC_163_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-164,ConvGQR: Generative Query Reformulation for Conversational Search,https://aclanthology.org/2023.acl-long.274/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;generation=true;query_rewrite=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, query_rewrite=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, generation=true, query_rewrite=true, retrieval=true, verification=true)",SRC_164_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-165,IterCQR: Iterative Conversational Query Reformulation with Retrieval Guidance,https://aclanthology.org/2024.naacl-long.449/,A,PRIMARY_PAGE_INSPECTED,primary_page,query_rewrite=true;retrieval=true,"Controlled projection: retrieval=true, query_rewrite=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(query_rewrite=true, retrieval=true)",SRC_165_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-166,Adaptive-RAG: Learning to Adapt Retrieval-Augmented Large Language Models through Question Complexity,https://aclanthology.org/2024.naacl-long.389/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,adaptive_strategy=true;bedrock_kb=true;external_knowledge=true;generation=true;multi_hop=true;open_domain_qa=true;parametric_memory=true;rag=true;retrieval=true;verification=true,"Controlled projection: rag=true, retrieval=true, generation=true, external_knowledge=true, parametric_memory=true, open_domain_qa=true, verification=true, multi_hop=true, adaptive_strategy=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(adaptive_strategy=true, bedrock_kb=true, external_knowledge=true, generation=true, multi_hop=true, open_domain_qa=true, parametric_memory=true, rag=true, retrieval=true, verification=true)",SRC_166_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-167,When and How to Augment Your Input: Question Routing Helps Balance the Accuracy and Efficiency of Large Language Models,https://aclanthology.org/2025.findings-naacl.200/,A,PRIMARY_PAGE_INSPECTED,primary_page,adaptive_strategy=true;generation=true;latency=true;parametric_memory=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, parametric_memory=true, verification=true, adaptive_strategy=true, latency=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(adaptive_strategy=true, generation=true, latency=true, parametric_memory=true, retrieval=true, verification=true)",SRC_167_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-168,Spider: A Large-Scale Human-Labeled Dataset for Complex and Cross-Domain Semantic Parsing and Text-to-SQL Task,https://aclanthology.org/D18-1425/,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;text_to_sql=true,"Controlled projection: benchmark=true, text_to_sql=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, text_to_sql=true)",SRC_168_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-169,RAT-SQL: Relation-Aware Schema Encoding and Linking for Text-to-SQL Parsers,https://aclanthology.org/2020.acl-main.677/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;lexical=true;text_to_sql=true;verification=true,"Controlled projection: verification=true, lexical=true, text_to_sql=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, lexical=true, text_to_sql=true, verification=true)",SRC_169_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-170,Retrieval meets Long Context Large Language Models,https://openreview.net/forum?id=xw5nxFWMlo,B,PRIMARY_PAGE_INSPECTED,primary_page,generation=true;long_context=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, long_context=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, long_context=true, retrieval=true, verification=true)",SRC_170_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-171,Lost in the Middle: How Language Models Use Long Contexts,https://aclanthology.org/2024.tacl-1.9/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,evaluation=true;generation=true;long_context=true;retrieval=true;verification=true,"Controlled projection: retrieval=true, generation=true, verification=true, long_context=true, evaluation=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(evaluation=true, generation=true, long_context=true, retrieval=true, verification=true)",SRC_171_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-172,From Isolated Conversations to Hierarchical Schemas: Dynamic Tree Memory Representation for LLMs,https://proceedings.iclr.cc/paper_files/paper/2025/file/0382cb76309820f71c6eacd47b36ce71-Paper-Conference.pdf,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;empirical_result=true;evaluation=true;external_knowledge=true;generation=true;hierarchical=true;retrieval=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, hierarchical=true, evaluation=true, benchmark=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, external_knowledge=true, generation=true, hierarchical=true, retrieval=true)",SRC_172_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-173,Unifying Multimodal Retrieval via Document Screenshot Embedding,https://aclanthology.org/2024.emnlp-main.373/,A,PRIMARY_PAGE_INSPECTED,primary_page,multimodal=true;retrieval=true,"Controlled projection: retrieval=true, multimodal=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(multimodal=true, retrieval=true)",SRC_173_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-174,ReAct: Synergizing Reasoning and Acting in Language Models,https://openreview.net/forum?id=WE_vluYUL-X,B,PRIMARY_PAGE_INSPECTED,primary_page,generation=true;tool_use=true;verification=true,"Controlled projection: generation=true, verification=true, tool_use=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, tool_use=true, verification=true)",SRC_174_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-175,Interleaving Retrieval with Chain-of-Thought Reasoning for Knowledge-Intensive Multi-Step Questions,https://aclanthology.org/2023.acl-long.557/,A,PRIMARY_ABSTRACT_INSPECTED,abstract,empirical_result=true;external_knowledge=true;generation=true;hallucination=true;iterative=true;knowledge_intensive=true;multi_hop=true;retrieval=true;temporal_freshness=true;verification=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, knowledge_intensive=true, hallucination=true, verification=true, temporal_freshness=true, iterative=true, multi_hop=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(empirical_result=true, external_knowledge=true, generation=true, hallucination=true, iterative=true, knowledge_intensive=true, multi_hop=true, retrieval=true, temporal_freshness=true, verification=true)",SRC_175_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-176,Retrieval Augmented Language Model Pre-Training,https://proceedings.mlr.press/v119/guu20a.html,A,PRIMARY_PAGE_INSPECTED,primary_page,benchmark=true;empirical_result=true;evaluation=true;generation=true;modular=true;open_domain_qa=true;rag=true;retrieval=true,"Controlled projection: rag=true, retrieval=true, generation=true, open_domain_qa=true, evaluation=true, benchmark=true, modular=true, empirical_result=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(benchmark=true, empirical_result=true, evaluation=true, generation=true, modular=true, open_domain_qa=true, rag=true, retrieval=true)",SRC_176_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-177,Improving Language Models by Retrieving from Trillions of Tokens,https://proceedings.mlr.press/v162/borgeaud22a.html,A,PRIMARY_PAGE_INSPECTED,primary_page,generation=true;retrieval=true;scalability=true,"Controlled projection: retrieval=true, generation=true, scalability=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(generation=true, retrieval=true, scalability=true)",SRC_177_sourceTheorem,CURATED_CLAIM_POLARITY_PROJECTION,原著タイトル・要旨で著者自身の提案または結果として述べる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-178,RetrieveAndGenerate API Reference,https://docs.aws.amazon.com/bedrock/latest/APIReference/API_agent-runtime_RetrieveAndGenerate.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;citation=true;generation=true;retrieval=true;retrieve_and_generate=true,"Controlled projection: retrieval=true, generation=true, external_knowledge=true, citation=true, bedrock_kb=true, retrieve_and_generate=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, citation=true, generation=true, retrieval=true, retrieve_and_generate=true)",SRC_178_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-179,S3 VectorsとKnowledge Basesの制約,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-bedrock-kb.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;dense=true;external_knowledge=true;metadata_filter=true;retrieval=true;s3_vectors=true,"Controlled projection: external_knowledge=true, bedrock_kb=true, s3_vectors=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, dense=true, external_knowledge=true, metadata_filter=true, retrieval=true, s3_vectors=true)",SRC_179_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-180,対応embedding model,https://docs.aws.amazon.com/bedrock/latest/userguide/knowledge-base-supported.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;dimension_contract=true;embedding_model=true,"Controlled projection: external_knowledge=true, bedrock_kb=true, embedding_model=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, dimension_contract=true, embedding_model=true)",SRC_180_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-181,Titan Text Embeddings V2のrequest,https://docs.aws.amazon.com/bedrock/latest/userguide/model-parameters-titan-embed-text.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true,"Controlled projection: generation=true, multimodal=true, bedrock_kb=true, embedding_model=true, dimension_contract=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, dense=true, dimension_contract=true, embedding_model=true)",SRC_181_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-182,Cohere Embed v3,https://docs.aws.amazon.com/bedrock/latest/userguide/model-parameters-embed-v3.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;dense=true;dimension_contract=true;embedding_model=true,"Controlled projection: retrieval=true, generation=true, bedrock_kb=true, embedding_model=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, dense=true, dimension_contract=true, embedding_model=true)",SRC_182_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-183,S3 Vector indexの設定,https://docs.aws.amazon.com/AmazonS3/latest/userguide/s3-vectors-create-index.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,dense=true;dimension_contract=true;metadata_filter=true;s3_vectors=true,Controlled projection: s3_vectors=true,2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(dense=true, dimension_contract=true, metadata_filter=true, s3_vectors=true)",SRC_183_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-184,高度な文書解析,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-advanced-parsing.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;layout=true;ocr=true;parsing=true,"Controlled projection: retrieval=true, external_knowledge=true, attribution=true, chunking=true, multimodal=true, cost=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, layout=true, ocr=true, parsing=true)",SRC_184_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
SRC-185,custom transformation Lambda,https://docs.aws.amazon.com/bedrock/latest/userguide/kb-custom-transformation.html,A,OFFICIAL_SPEC_PAGE_INSPECTED,official_spec_page,bedrock_kb=true;chunking=true;parsing=true,"Controlled projection: external_knowledge=true, chunking=true, bedrock_kb=true",2026-08-15,Primary-source text is not reproduced; only a controlled-vocabulary projection is retained.,"AND(bedrock_kb=true, chunking=true, parsing=true)",SRC_185_sourceTheorem,CURATED_OFFICIAL_SPEC_PROJECTION,公式仕様ページの対象機能・入力・出力・制約に現れる肯定命題,OpenAI Codex,2026-08-15 JST,The source summary is a formal premise; publication does not make its external-world claim a Lean theorem.
