sentence_id,docs_commit,original_sentence,revised_sentence,semantic_proposition,logical_operator,claim_type,modality,scope,primary_source_ids,source_locator,source_claim_role,supported_atoms,unsupported_atoms,unsupported_relation,appropriateness_verdict,verdict_reason,normative_criteria,exceptions,external_truth_level,action,owner,due_date,unblock_condition,lean_theorem,lean_assurance,axiom_audit,primary_reviewer,primary_review_date,independent_reviewer,independent_review_date,review_status,axis_authority,axis_directness,axis_completeness,axis_claim_polarity,axis_scope,axis_modality,axis_pedagogical_validity,axis_formalization_validity
SENT-0113,52bebecfb2a435d0e7ff2efea557c5799674ded6,疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。,本ガイドの基本構成では、疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。,"AND(AND(ATOM(sparse=true), ATOM(retrieval=true)), ATOM(empirical_result=true))",AND,general_technical_claim,必要,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:24),SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,EMPIRICAL_RESULT,retrieval=true,empirical_result=true;sparse=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=empirical_result=true;sparse=true; 主張極性=EMPIRICAL_RESULTとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:empirical_result=true;sparse=true。「疎検索が必要な構成では、別の検索器と結果統合を組み合わせます。」は候補資料(SRC-179)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:empirical_result=true;sparse=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:empirical_result=true;sparse=true,EMPIRICAL_RESULT,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:empirical_result=true;sparse=true
SENT-0114,52bebecfb2a435d0e7ff2efea557c5799674ded6,Amazon OpenSearch Serverlessは、密検索、疎検索、ハイブリッド検索を提供します。,利用時点の対象リージョンの公式仕様で、Amazon OpenSearch Serverlessが密検索、疎検索、ハイブリッド検索に対応することを確認できた場合に限り、その機能を採用します。,"AND(AND(AND(ATOM(sparse=true), ATOM(dense=true)), ATOM(retrieval=true)), ATOM(opensearch=true))",AND,official_product_contract,UNCLASSIFIED,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:25),SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,dense=true;retrieval=true,opensearch=true;sparse=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=opensearch=true;sparse=true; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:opensearch=true;sparse=true。「Amazon OpenSearch Serverlessは、密検索、疎検索、ハイブリッド検索を提供します。」の候補資料(SRC-179)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:opensearch=true;sparse=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:opensearch=true;sparse=true,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:opensearch=true;sparse=true
SENT-0116,52bebecfb2a435d0e7ff2efea557c5799674ded6,Amazon Aurora PostgreSQLは、密検索とrelational dataを近い境界で管理できます。,Amazon Aurora PostgreSQLは、密検索とrelational dataを近い境界で管理できるかを、対象データと固定した比較条件で検証します。,"AND(AND(ATOM(dense=true), ATOM(retrieval=true)), ATOM(aurora_pg=true))",AND,general_technical_claim,できます,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:26),SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,dense=true;retrieval=true,aurora_pg=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=aurora_pg=true; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:aurora_pg=true。「Amazon Aurora PostgreSQLは、密検索とrelational dataを近い境界で管理できます。」は候補資料(SRC-179)に直接locatorがなく、一般的事実としてはFAIL_UNSUPPORTED_ATOMS:aurora_pg=trueが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:aurora_pg=true,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_UNSUPPORTED_ATOMS:aurora_pg=true
SENT-0117,52bebecfb2a435d0e7ff2efea557c5799674ded6,Knowledge Basesのhybrid searchは、filterableなtext fieldを構成し、対象リージョンと接続方式が対応している場合に利用します。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、Knowledge Basesのhybrid searchは、filterableなtext fieldを構成し、対象リージョンと接続方式が対応している場合に利用します。,UNFORMALIZED,UNFORMALIZED,official_product_contract,UNCLASSIFIED,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:26),SRC-005;SRC-052;SRC-064;SRC-178;SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNFORMALIZED。「Knowledge Basesのhybrid searchは、filterableなtext fieldを構成し、対象リージョンと接続方式が対応している場合に利」の候補資料(SRC-005;SRC-052;SRC-064;SRC-178;SRC-179)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNFORMALIZED、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNFORMALIZED
SENT-0118,52bebecfb2a435d0e7ff2efea557c5799674ded6,MongoDB Atlasも、Knowledge Basesの対応構成ではsemantic searchとhybrid searchの候補になります。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、MongoDB Atlasも、Knowledge Basesの対応構成ではsemantic searchとhybrid searchの候補になります。,"AND(AND(ATOM(external_knowledge=true), ATOM(bedrock_kb=true)), ATOM(mongodb_atlas=true))",AND,official_product_contract,UNCLASSIFIED,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:27),SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,bedrock_kb=true;external_knowledge=true,mongodb_atlas=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=mongodb_atlas=true; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:mongodb_atlas=true。「MongoDB Atlasも、Knowledge Basesの対応構成ではsemantic searchとhybrid searchの候補になります。」の候補資料(SRC-179)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:mongodb_atlas=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:mongodb_atlas=true,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:mongodb_atlas=true
SENT-0123,52bebecfb2a435d0e7ff2efea557c5799674ded6,語彙一致にはOpenSearch Serverlessを選ぶか、S3 Vectorsの密検索とOpenSearchのBM25を別々に実行し、[Hybrid retrieval](../4.質問に合う根拠を探す/4.5.Hybrid retrieval.md)のRRFまたはrerankerで統合します。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、語彙一致にはOpenSearch Serverlessを選ぶか、S3 Vectorsの密検索とOpenSearchのBM25を別々に実行し、[Hybrid retrieval](../4.質問に合う根拠を探す/4.5.Hybrid retrieval.md)のRRFまたはrerankerで統合します。,"OR(AND(AND(AND(AND(AND(ATOM(lexical=true), ATOM(dense=true)), ATOM(retrieval=true)), ATOM(evidence_support=true)), ATOM(s3_vectors=true)), ATOM(opensearch=true)), ATOM(rerank=true))",OR,concrete_technology_claim,UNCLASSIFIED,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:30),SRC-005;SRC-064,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,evidence_support=true;lexical=true;retrieval=true,dense=true;opensearch=true;rerank=true;s3_vectors=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=dense=true;opensearch=true;rerank=true;s3_vectors=true; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:dense=true;opensearch=true;rerank=true;s3_vectors=true。「語彙一致にはOpenSearch Serverlessを選ぶか、S3 Vectorsの密検索とOpenSearchのBM25を別々に実行し、[Hybrid re」の候補資料(SRC-005;SRC-064)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:dense=true;opensearch=true;rerank=true;s3_vectors=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:dense=true;opensearch=true;rerank=true;s3_vectors=true,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:dense=true;opensearch=true;rerank=true;s3_vectors=true
SENT-0124,52bebecfb2a435d0e7ff2efea557c5799674ded6,Knowledge Basesのhybrid searchについては、AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない場合があります。,Knowledge Basesのhybrid searchについては、AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない差異を想定し、実装時は採用するAPIの公式仕様と実行結果を一致させます。,"NOT(AND(ATOM(external_knowledge=true), ATOM(bedrock_kb=true)))",NOT,official_product_contract,ない;場合があります,10.1.2 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:32),SRC-179,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,bedrock_kb=true;external_knowledge=true,,NOT,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=関係NOT自体の根拠未確認; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_RELATION_NOT。「Knowledge Basesのhybrid searchについては、AWSのユーザーガイドと一部のAPI Referenceで対応storeの記述が一致しない」の候補資料(SRC-179)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_RELATION_NOT、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_RELATION_NOT,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_RELATION_NOT
SENT-0131,52bebecfb2a435d0e7ff2efea557c5799674ded6,固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge Baseへ進みます。,本ガイドの基本構成では、固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge Baseへ進みます。,"IMP(ATOM(lexical=true), AND(AND(ATOM(retrieval=true), ATOM(external_knowledge=true)), ATOM(bedrock_kb=true)))",IMPLIES,general_technical_claim,UNCLASSIFIED,10.1.3 (docs/10.AWSで設計・実装する/10.1.構成方式を選ぶ.md:38),SRC-179;SRC-005;SRC-178,UNVERIFIED_CANDIDATE_URL_ONLY,BACKGROUND_CITATION,bedrock_kb=true;external_knowledge=true;lexical=true;retrieval=true,,IMPLIES,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=関係IMPLIES自体の根拠未確認; 主張極性=BACKGROUND_CITATIONとして再分類; スコープ=PASS_AFTER_TEST_SCOPE_QUALIFICATION; モダリティ=PASS_AFTER_HYPOTHESIS_QUALIFIER; 教材妥当性=PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS; 形式化妥当性=FAIL_RELATION_IMPLIES。「固有名詞、製品コード、条文番号などで語彙一致の取りこぼしが再現した場合に、対応storeのHYBRID、複数検索器、またはManaged Knowledge B」は候補資料(SRC-179;SRC-005;SRC-178)に直接locatorがなく、一般的事実としてはFAIL_RELATION_IMPLIESが残る。原文の対象と作用を維持したまま、本ガイドの構成または対象データでの検証へスコープを限定すれば教材上の検討事項を保持できる。,,,UNVERIFIED,原文をrevised_sentenceへ置換し、対象データ、比較条件、観測指標、合否閾値を同じ節に追記する。検証後に限り事実表現へ戻し、意味を保存して再形式化する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_RELATION_IMPLIES,BACKGROUND_CITATION,PASS_AFTER_TEST_SCOPE_QUALIFICATION,PASS_AFTER_HYPOTHESIS_QUALIFIER,PASS_AS_EXPLICIT_TESTABLE_HYPOTHESIS,FAIL_RELATION_IMPLIES
SENT-0136,52bebecfb2a435d0e7ff2efea557c5799674ded6,Knowledge Basesで選べるmodelとリージョンは対応embedding modelで確認します。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、Knowledge Basesで選べるmodelとリージョンは対応embedding modelで確認します。,"AND(AND(ATOM(external_knowledge=true), ATOM(bedrock_kb=true)), ATOM(embedding_model=true))",AND,externally_cited_claim,UNCLASSIFIED,10.2.1 (docs/10.AWSで設計・実装する/10.2.Embeddingとvector indexを設定する.md:7),SRC-180,UNVERIFIED_CANDIDATE_URL_ONLY,AUTHOR_CLAIM,bedrock_kb=true;embedding_model=true,external_knowledge=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=external_knowledge=true; 主張極性=AUTHOR_CLAIMとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:external_knowledge=true。「Knowledge Basesで選べるmodelとリージョンは対応embedding modelで確認します。」の候補資料(SRC-180)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:external_knowledge=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:external_knowledge=true,AUTHOR_CLAIM,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:external_knowledge=true
SENT-0137,52bebecfb2a435d0e7ff2efea557c5799674ded6,日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。,UNFORMALIZED,UNFORMALIZED,official_product_contract,UNCLASSIFIED,10.2.1 (docs/10.AWSで設計・実装する/10.2.Embeddingとvector indexを設定する.md:7),SRC-180,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,,,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=none-explicit; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNFORMALIZED。「日本語を含む場合は、Cohere Embed Multilingual v3を比較対象に含めます。」の候補資料(SRC-180)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNFORMALIZED、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNFORMALIZED,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNFORMALIZED
SENT-0138,52bebecfb2a435d0e7ff2efea557c5799674ded6,Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。,利用時点の対象リージョンの公式仕様で前提機能と制限を確認したうえで、Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。,"AND(ATOM(recall_metric=true), ATOM(embedding_model=true))",AND,official_product_contract,UNCLASSIFIED,10.2.1 (docs/10.AWSで設計・実装する/10.2.Embeddingとvector indexを設定する.md:7),SRC-180,UNVERIFIED_CANDIDATE_URL_ONLY,DEFINITION_OR_SPEC,embedding_model=true,recall_metric=true,,REWRITE_REQUIRED,権威性=候補一次資料のみ; 直接性=locator未確認; 網羅性=未支持atom=recall_metric=true; 主張極性=DEFINITION_OR_SPECとして再分類; スコープ=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE; モダリティ=PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING; 教材妥当性=PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER; 形式化妥当性=FAIL_UNSUPPORTED_ATOMS:recall_metric=true。「Titan Text Embeddings V2も候補にし、日本語のgold queryでRecall@kを直接比較します。」の候補資料(SRC-180)はURL単位で、節・ページ・表・API見出しを独立に確認できていない。現文のFAIL_UNSUPPORTED_ATOMS:recall_metric=true、版・実験条件、資料内極性を断定せず、具体的な製品前提・ローカル定義・再現試験へ限定すれば教材内容を保持できる。,,,UNVERIFIED,原文をrevised_sentenceの具体文へ置換する。製品文は利用時点のregion/versionを受入条件へ追加し、研究文は同じ指標・比較条件で再現確認する。事実表現へ戻す場合は直接locatorを再監査する。,,,,,INCONCLUSIVE,NOT_APPLICABLE_UNPROVED,,,codex-independent-wave4,2026-08-15,INDEPENDENT_REVIEW_COMPLETE,PARTIAL_CANDIDATE_SOURCE_ONLY,FAIL_NO_DIRECT_LOCATOR,FAIL_UNSUPPORTED_ATOMS:recall_metric=true,DEFINITION_OR_SPEC,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_SCOPE,PASS_AFTER_CONDITIONAL_OR_REPRODUCTION_WORDING,PASS_AFTER_CONCRETE_VERSION_OR_EXPERIMENT_QUALIFIER,FAIL_UNSUPPORTED_ATOMS:recall_metric=true
